平均价,ID
2.55,0
2.25,1
2.75,2
2.25,3
2.25,4
2.25,5
2.75,6
2.75,7
2.75,8
3.25,9
3.25,10
3.5,11
3.5,12
2.75,13
2.75,14
2.75,15
2.25,16
2.5,17
2.5,18
2.5,19
2.5,20
2.5,21
2.5,22
2.75,23
2.25,24
2.25,25
1.9,26
1.75,27
1.75,28
1.5,29
1.65,30
1.4,31
1.55,32
1.25,33
1.6,34
1.35,35
1.25,36
1.25,37
1.25,38
0.8,39
0.8,40
1.15,41
1.15,42
1.25,43
1.25,44
1.25,45
1.75,46
1.75,47
1.75,48
1.25,49
1.5,50
1.5,51
1.75,52
1.75,53
1.75,54
1.75,55
1.5,56
1.5,57
1.75,58
1.75,59
1.75,60
1.75,61
1.75,62
1.75,63
1.75,64
1.75,65
1.75,66
1.75,67
1.75,68
1.75,69
1.75,70
2.0,71
2.25,72
2.25,73
2.25,74
2.25,75
2.75,76
2.75,77
2.75,78
2.75,79
2.75,80
2.75,81
2.25,82
2.0,83
2.0,84
2.0,85
2.0,86
2.0,87
1.5,88
1.75,89
2.25,90
2.25,91
3.25,92
3.25,93
3.25,94
3.25,95
3.25,96
3.25,97
3.25,98
3.25,99
3.75,100
3.75,101
4.75,102
4.75,103
4.75,104
4.75,105
4.75,106
3.75,107
3.75,108
3.75,109
3.25,110
3.25,111
2.05,112
2.05,113
1.9,114
1.25,115
2.0,116
3.25,117
2.25,118
2.25,119
2.25,120
2.25,121
2.25,122
1.75,123
2.25,124
1.75,125
1.65,126
3.5,127
3.25,128
3.25,129
2.75,130
2.55,131
2.25,132
2.25,133
2.75,134
2.75,135
2.5,136
1.65,137
1.65,138
2.75,139
2.75,140
2.75,141
1.75,142
1.25,143
1.25,144
1.75,145
1.75,146
1.75,147
2.25,148
2.25,149
2.25,150
1.55,151
1.25,152
1.25,153
1.25,154
1.15,155
1.15,156
1.15,157
1.25,158
1.75,159
1.75,160
1.25,161
1.25,162
1.25,163
1.25,164
1.25,165
1.4,166
1.4,167
1.15,168
1.65,169
1.5,170
1.75,171
1.5,172
1.65,173
1.75,174
1.75,175
1.75,176
2.25,177
1.75,178
2.5,179
2.5,180
2.5,181
2.25,182
2.25,183
1.25,184
1.25,185
1.5,186
1.35,187
1.4,188
1.4,189
1.05,190
1.15,191
1.15,192
0.95,193
0.95,194
1.25,195
0.8,196
0.7,197
0.8,198
1.65,199
1.75,200
1.85,201
1.9,202
2.15,203
1.9,204
2.0,205
3.0,206
3.25,207
3.0,208
3.25,209
3.0,210
2.75,211
2.25,212
3.25,213
3.25,214
3.5,215
3.25,216
2.75,217
3.75,218
4.0,219
4.0,220
3.25,221
3.0,222
3.0,223
3.0,224
3.5,225
3.5,226
3.5,227
4.0,228
4.5,229
4.5,230
4.5,231
4.25,232
4.0,233
4.0,234
4.25,235
4.0,236
4.0,237
3.5,238
2.75,239
2.65,240
2.65,241
3.75,242
3.0,243
4.5,244
4.5,245
4.0,246
4.0,247
3.5,248
3.25,249
3.1,250
3.1,251
3.5,252
3.5,253
3.25,254
3.25,255
3.5,256
2.6,257
2.25,258
3.0386026484018505,259
2.9823792507317837,260
2.930893797967373,261
2.8837470235601828,262
2.84057330714802,263
2.8010378391913067,264
2.764834024545506,265
