平均价,ID
0.0,0
-0.25,1
0.0,2
-0.25,3
0.0,4
0.0,5
0.0,6
0.0,7
0.0,8
0.0,9
0.0,10
0.0,11
-0.5,12
0.0,13
-0.6000000000000001,14
0.0,15
0.0,16
-0.25,17
0.0,18
0.0,19
0.0,20
0.0,21
-0.1499999999999999,22
0.0,23
0.5,24
0.0,25
-0.10000000000000009,26
0.0,27
-0.1499999999999999,28
0.25,29
-0.5,30
0.4500000000000002,31
0.0,32
0.0,33
-0.4500000000000002,34
-0.5,35
0.3999999999999999,36
0.0,37
-0.6499999999999999,38
0.0,39
0.0,40
0.0,41
0.0,42
0.0,43
0.0,44
0.0,45
0.25,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
0.0,52
0.0,53
0.0,54
0.0,55
0.0,56
0.0,57
0.0,58
0.0,59
0.0,60
0.0,61
0.0,62
0.0,63
0.0,64
0.5,65
0.0,66
0.0,67
0.5,68
0.0,69
0.0,70
0.0,71
0.25,72
-0.1499999999999999,73
0.0,74
0.6499999999999999,75
0.0,76
0.0,77
-0.25,78
0.0,79
0.0,80
-0.5,81
0.0,82
0.5,83
0.0,84
0.0,85
0.0,86
0.0,87
0.5,88
-0.5,89
0.0,90
1.75,91
0.0,92
0.0,93
0.0,94
1.0,95
0.0,96
0.25,97
0.75,98
1.0,99
0.0,100
3.5,101
0.0,102
-1.5,103
-2.0,104
0.0,105
-1.0,106
0.0,107
0.0,108
0.0,109
0.0,110
-3.25,111
0.0,112
0.0,113
-0.5,114
1.0,115
0.0,116
-0.5,117
0.0,118
0.0,119
0.0,120
0.25,121
0.0,122
-0.9500000000000002,123
-0.2999999999999998,124
0.0,125
-0.5,126
0.0,127
0.0,128
0.0,129
0.0,130
0.5,131
-0.5,132
0.5,133
-1.0,134
0.0,135
0.5,136
0.0,137
-0.6499999999999999,138
0.0,139
0.6499999999999999,140
-0.5,141
0.0,142
0.5,143
0.0,144
-0.1499999999999999,145
0.0,146
0.04999999999999982,147
0.0,148
0.0,149
0.0,150
-0.25,151
0.0,152
0.0,153
0.0,154
-0.25,155
0.10000000000000009,156
-0.35,157
0.0,158
0.35,159
0.0,160
0.0,161
0.0,162
0.0,163
0.0,164
0.1499999999999999,165
0.0,166
0.15000000000000013,167
0.19999999999999996,168
0.25,169
0.25,170
-0.10000000000000009,171
0.3500000000000001,172
0.75,173
0.25,174
0.25,175
0.25,176
-0.25,177
0.75,178
-1.0,179
0.0,180
-0.25,181
-0.25,182
-0.25,183
0.0,184
0.25,185
0.75,186
-0.25,187
0.0,188
0.0,189
0.0,190
0.0,191
0.0,192
0.5,193
0.25,194
0.5,195
0.0,196
0.0,197
-2.0,198
0.1499999999999999,199
0.0,200
0.10000000000000009,201
1.0,202
0.5,203
1.0,204
0.0,205
0.0,206
-2.0,207
0.0,208
0.0,209
0.0,210
0.0,211
0.25,212
1.25,213
0.5,214
0.0,215
2.0,216
-1.25,217
0.0,218
0.5,219
-0.5,220
0.0,221
-0.75,222
1.0,223
0.0,224
0.5,225
0.0,226
0.5,227
-1.5,228
-0.5,229
0.0,230
-1.0,231
0.0,232
-1.0,233
0.0,234
0.0,235
0.0,236
0.4500000000000002,237
0.0,238
0.0,239
0.0,240
0.5499999999999998,241
0.5,242
0.0,243
0.0,244
0.0,245
0.0,246
-0.75,247
-0.25,248
-0.5,249
0.0,250
0.0,251
0.0,252
0.0,253
0.0,254
0.0,255
-0.8999999999999999,256
-0.3500000000000001,257
0.07871284900932662,258
0.1149186769592134,259
-0.00582678588108914,260
0.01759072471067299,261
-0.05681190584174314,262
-0.014694849218682927,263
,264
