平均价,ID
5.5,0
4.25,1
4.75,2
4.75,3
4.75,4
4.5,5
4.5,6
4.5,7
4.5,8
4.5,9
4.5,10
2.5,11
2.5,12
2.25,13
2.25,14
2.25,15
2.25,16
2.25,17
2.25,18
2.25,19
2.25,20
2.25,21
2.65,22
2.65,23
2.65,24
2.65,25
2.65,26
2.65,27
2.65,28
2.65,29
2.65,30
2.65,31
2.65,32
2.25,33
2.65,34
2.75,35
2.25,36
2.75,37
2.75,38
2.75,39
2.25,40
2.5,41
2.5,42
2.5,43
2.5,44
2.5,45
2.5,46
2.5,47
2.5,48
2.5,49
2.5,50
2.5,51
2.5,52
2.5,53
2.5,54
2.5,55
2.5,56
2.5,57
2.5,58
2.5,59
2.5,60
2.5,61
2.5,62
2.5,63
2.5,64
2.5,65
2.25,66
2.25,67
2.25,68
3.75,69
3.75,70
3.75,71
3.75,72
4.5,73
4.75,74
4.75,75
5.5,76
5.5,77
5.5,78
5.5,79
5.5,80
5.5,81
5.5,82
5.5,83
5.5,84
5.5,85
5.5,86
5.5,87
5.5,88
5.5,89
5.5,90
5.5,91
3.5,92
3.5,93
3.5,94
3.25,95
3.5,96
3.25,97
3.25,98
3.25,99
3.25,100
3.25,101
3.25,102
3.25,103
3.25,104
3.25,105
3.25,106
3.25,107
3.25,108
3.25,109
3.25,110
2.75,111
2.75,112
2.75,113
2.75,114
2.25,115
2.25,116
2.25,117
2.25,118
2.25,119
2.25,120
2.25,121
2.25,122
2.25,123
2.25,124
1.75,125
1.75,126
1.75,127
1.25,128
1.25,129
1.25,130
1.25,131
1.25,132
1.25,133
1.4,134
1.4,135
1.4,136
1.25,137
1.25,138
1.25,139
1.25,140
1.25,141
1.0,142
1.9,143
1.9,144
1.9,145
1.9,146
1.9,147
1.9,148
1.9,149
1.9,150
1.9,151
1.9,152
1.9,153
1.9,154
1.9,155
1.9,156
2.25,157
2.25,158
2.25,159
2.25,160
2.25,161
2.25,162
2.25,163
2.25,164
2.25,165
2.25,166
2.25,167
2.25,168
2.25,169
2.25,170
3.25,171
3.25,172
2.75,173
2.75,174
2.75,175
2.75,176
2.75,177
2.75,178
2.5,179
2.5,180
2.5,181
2.5,182
2.75,183
2.75,184
2.75,185
2.75,186
2.75,187
2.75,188
2.75,189
2.75,190
2.75,191
2.75,192
2.75,193
3.25,194
3.25,195
3.25,196
3.75,197
3.75,198
3.0,199
3.0,200
2.9,201
3.25,202
2.75,203
3.25,204
3.25,205
3.25,206
3.25,207
3.25,208
3.25,209
3.25,210
3.25,211
3.0,212
3.0,213
3.5,214
4.0,215
3.5,216
3.75,217
5.0,218
5.0,219
5.0,220
5.0,221
5.25,222
5.0,223
5.75,224
5.75,225
5.25,226
5.25,227
4.75,228
3.75,229
3.25,230
3.25,231
2.75,232
2.75,233
2.75,234
2.75,235
2.75,236
2.25,237
2.25,238
2.25,239
2.25,240
2.25,241
2.25,242
2.25,243
3.0,244
3.0,245
3.0,246
3.0,247
3.0,248
3.0,249
3.0,250
3.0,251
3.25,252
3.25,253
3.25,254
3.25,255
3.25,256
2.75,257
2.25,258
2.9821265283080036,259
3.0200193832656876,260
3.0336943589745937,261
2.9833849714030323,262
2.9858399669050772,263
2.99195613440041,264
2.9878963671057264,265
