平均价,ID
2.5,0
6.0,1
-8.5,2
2.5,3
6.0,4
-8.5,5
2.5,6
6.0,7
-8.5,8
2.5,9
6.0,10
-8.5,11
5.0,12
6.0,13
-11.0,14
5.0,15
6.0,16
-13.5,17
5.0,18
5.0,19
-10.0,20
5.0,21
5.0,22
-15.0,23
5.0,24
5.0,25
-10.0,26
5.0,27
5.0,28
-10.0,29
5.0,30
5.0,31
-13.5,32
5.0,33
5.0,34
-10.0,35
5.0,36
5.0,37
-10.0,38
5.0,39
5.0,40
-10.0,41
5.0,42
5.0,43
-10.0,44
5.0,45
5.0,46
-10.0,47
5.0,48
5.0,49
-10.0,50
5.0,51
5.0,52
-10.0,53
5.0,54
5.0,55
-10.0,56
5.0,57
5.0,58
-10.0,59
5.0,60
5.0,61
-10.0,62
5.0,63
5.0,64
-10.0,65
5.0,66
5.0,67
-10.0,68
5.0,69
5.0,70
-13.0,71
5.0,72
4.0,73
-9.0,74
5.0,75
4.0,76
-9.0,77
5.0,78
4.0,79
-9.0,80
5.0,81
4.0,82
-9.0,83
5.0,84
4.0,85
-10.0,86
6.0,87
5.0,88
-11.0,89
6.0,90
5.0,91
-11.0,92
6.0,93
5.0,94
-12.5,95
7.0,96
4.5,97
-11.5,98
7.0,99
4.5,100
-11.5,101
7.0,102
4.5,103
-11.5,104
7.0,105
4.5,106
-11.5,107
7.0,108
4.5,109
-11.5,110
7.0,111
4.5,112
-11.5,113
7.0,114
4.5,115
-14.0,116
10.0,117
5.0,118
-15.0,119
10.0,120
5.0,121
-15.0,122
10.0,123
5.0,124
-15.0,125
10.0,126
5.0,127
-15.0,128
10.0,129
5.0,130
-15.0,131
5.0,132
9.0,133
-14.0,134
5.0,135
9.0,136
-14.0,137
5.0,138
9.0,139
-14.0,140
5.0,141
9.0,142
-14.0,143
5.0,144
9.0,145
-14.0,146
5.0,147
10.0,148
-15.0,149
5.0,150
10.0,151
-15.0,152
5.0,153
10.0,154
-15.0,155
5.0,156
10.0,157
-15.0,158
5.0,159
10.0,160
-15.0,161
5.0,162
10.0,163
-15.0,164
5.0,165
10.0,166
-15.0,167
5.0,168
10.0,169
-15.0,170
5.0,171
10.0,172
-11.0,173
5.0,174
9.0,175
-14.0,176
5.0,177
9.0,178
-14.0,179
