平均价,ID
-1.25,0
1.5,1
-1.5,2
1.0,3
-1.0,4
1.0,5
-1.0,6
1.0,7
-1.0,8
1.0,9
-1.0,10
1.0,11
-1.0,12
1.0,13
-1.0,14
1.5,15
-1.5,16
1.5,17
-1.5,18
1.5,19
-1.5,20
1.5,21
-1.5,22
1.0,23
-1.0,24
1.0,25
-1.0,26
1.0,27
-1.0,28
1.0,29
-1.0,30
1.0,31
-1.0,32
1.0,33
-1.0,34
1.0,35
-1.0,36
0.25,37
-0.5,38
0.75,39
-0.75,40
0.75,41
-0.75,42
0.75,43
-0.75,44
0.75,45
-0.75,46
0.75,47
-0.75,48
0.75,49
-0.75,50
0.75,51
-0.75,52
0.75,53
-0.75,54
0.75,55
-0.75,56
1.0,57
-0.75,58
0.75,59
-0.75,60
0.75,61
-0.75,62
0.75,63
-0.75,64
0.75,65
-0.75,66
0.75,67
-0.75,68
0.75,69
-0.75,70
1.0,71
-1.0,72
1.0,73
-1.0,74
1.0,75
-1.0,76
1.0,77
-1.0,78
1.0,79
-1.0,80
1.0,81
-1.0,82
1.0,83
-1.0,84
1.0,85
-1.0,86
1.0,87
-1.0,88
1.0,89
-1.0,90
1.0,91
-1.0,92
1.25,93
-1.25,94
1.5,95
-1.5,96
1.0,97
-1.0,98
1.5,99
-1.5,100
1.5,101
-1.5,102
1.5,103
-1.5,104
1.5,105
-1.5,106
1.5,107
-1.5,108
1.5,109
-1.5,110
1.5,111
-1.25,112
1.5,113
-1.25,114
1.25,115
-1.25,116
1.25,117
-1.25,118
0.5,119
-1.0,120
1.0,121
-1.0,122
1.5,123
-1.0,124
1.0,125
-1.0,126
1.0,127
-1.5,128
1.5,129
-1.25,130
1.25,131
-1.25,132
1.25,133
-1.0,134
1.0,135
-1.0,136
1.0,137
-1.0,138
1.75,139
-1.5,140
1.5,141
-1.5,142
1.75,143
-1.5,144
1.5,145
-1.5,146
1.5,147
-1.5,148
1.5,149
-1.5,150
1.5,151
-1.75,152
0.75,153
-1.0,154
1.0,155
-1.0,156
1.0,157
-1.0,158
1.0,159
-1.0,160
1.0,161
-1.0,162
1.0,163
-1.0,164
1.0,165
-1.0,166
1.5,167
-1.0,168
1.0,169
-1.0,170
1.5,171
-1.25,172
1.25,173
-1.25,174
1.25,175
-1.25,176
1.25,177
-1.0,178
1.0,179
-1.0,180
1.0,181
-1.0,182
1.0,183
-1.0,184
1.0,185
-1.0,186
1.0,187
-1.0,188
1.25,189
-1.0,190
1.25,191
-1.25,192
1.25,193
-1.25,194
1.0,195
-1.0,196
0.75,197
-1.5,198
1.5,199
-1.5,200
1.5,201
-1.5,202
1.5,203
-1.5,204
1.5,205
-1.5,206
1.5,207
-1.5,208
1.5,209
-1.5,210
1.5,211
-1.5,212
1.5,213
-1.5,214
1.5,215
-1.5,216
1.5,217
-1.5,218
1.5,219
-1.5,220
1.25,221
-1.25,222
1.25,223
-1.25,224
1.5,225
-1.25,226
1.25,227
-1.0,228
1.0,229
-1.0,230
1.0,231
-1.0,232
1.5,233
-1.25,234
1.5,235
-1.25,236
1.25,237
-1.25,238
1.25,239
-1.25,240
1.25,241
-1.25,242
1.25,243
-1.25,244
1.25,245
-1.25,246
1.25,247
-1.25,248
1.25,249
-1.25,250
1.75,251
-1.25,252
0.75,253
-1.0,254
0.25,255
-0.75,256
0.75,257
-0.75,258
1.0,259
-0.75,260
0.75,261
-0.75,262
0.75,263
-0.75,264
0.75,265
-0.75,266
1.0,267
-1.0,268
1.0,269
-1.0,270
1.0,271
-1.0,272
1.0,273
-1.0,274
1.0,275
-0.75,276
0.75,277
-0.75,278
0.75,279
-1.0,280
1.0,281
-1.0,282
1.0,283
-1.0,284
1.0,285
-1.0,286
1.25,287
-1.0,288
1.0,289
-0.75,290
0.75,291
-0.75,292
0.75,293
-0.75,294
0.5,295
-1.0,296
1.0,297
-1.0,298
1.0,299
-1.0,300
