平均价,ID
23.0,1
15.9,2
15.9,3
20.0,4
22.75,5
26.5,6
21.65,7
15.9,8
14.5,9
14.5,10
10.3,11
10.5,12
12.5,13
16.0,14
21.25,15
17.0,16
18.25,17
14.5,18
17.5,19
15.75,20
14.0,21
17.0,22
30.0,23
24.0,24
19.0,25
20.0,26
23.0,27
23.0,28
24.5,29
22.0,30
22.0,31
30.0,32
32.0,33
18.904213016869875,34
18.32397795004728,35
18.016735084459555,36
17.854045540424437,37
17.767899072262438,38
17.722283270578313,39
17.698129043391976,40
