平均价,ID
5.75,1
5.75,2
6.25,3
5.25,4
5.25,5
5.75,6
5.75,7
5.75,8
5.75,9
5.75,10
6.5,11
6.5,12
6.5,13
6.5,14
6.5,15
8.5,16
8.5,17
8.5,18
8.5,19
8.5,20
8.5,21
8.5,22
8.5,23
8.25,24
8.25,25
8.25,26
6.5,27
6.5,28
6.5,29
6.5,30
8.25,31
7.5,32
7.5,33
7.5,34
6.59331077563769,35
6.674818053888624,36
6.746014937233269,37
6.808205655740462,38
6.862529458788389,39
6.909981484563726,40
6.951430989639736,41
