平均价,ID
4.25,0
4.0,1
4.0,2
3.75,3
3.75,4
3.75,5
3.75,6
3.75,7
3.75,8
4.0,9
3.65,10
3.65,11
4.0,12
4.0,13
4.0,14
2.9,15
2.5,16
3.0,17
2.25,18
2.25,19
1.75,20
1.75,21
1.75,22
1.75,23
1.75,24
2.55,25
2.55,26
2.0,27
1.75,28
1.5,29
2.15,30
2.15,31
2.15,32
1.75,33
2.0,34
1.4,35
1.4,36
1.9,37
2.0,38
0.9,39
1.25,40
0.8,41
0.8,42
1.25,43
1.25,44
1.25,45
1.25,46
1.25,47
1.25,48
1.25,49
1.25,50
1.25,51
1.25,52
1.25,53
1.25,54
1.25,55
1.25,56
1.25,57
1.25,58
1.75,59
1.75,60
1.75,61
1.75,62
1.75,63
1.25,64
1.25,65
1.25,66
1.25,67
1.25,68
1.75,69
2.25,70
2.25,71
2.25,72
2.65,73
2.65,74
3.0,75
3.0,76
3.0,77
3.25,78
3.0,79
2.75,80
2.75,81
1.75,82
1.4,83
1.55,84
2.15,85
2.75,86
2.75,87
2.75,88
2.75,89
1.75,90
1.75,91
1.75,92
1.75,93
1.75,94
1.75,95
1.75,96
1.5,97
1.5,98
1.75,99
1.25,100
1.75,101
2.75,102
3.25,103
4.5,104
4.5,105
5.0,106
3.25,107
3.25,108
3.25,109
4.75,110
2.75,111
2.5,112
2.25,113
2.0,114
2.0,115
1.75,116
2.5,117
2.75,118
3.75,119
3.25,120
2.25,121
1.25,122
2.25,123
2.25,124
1.75,125
1.75,126
1.25,127
1.5,128
1.5,129
1.75,130
1.5,131
1.0,132
1.0,133
1.25,134
1.25,135
0.9,136
1.35,137
1.35,138
1.25,139
1.25,140
1.25,141
1.25,142
1.25,143
1.25,144
1.25,145
1.25,146
1.6,147
2.0,148
2.0,149
2.0,150
2.0,151
1.85,152
1.6,153
1.5,154
1.5,155
1.5,156
2.25,157
1.25,158
1.65,159
2.5,160
2.25,161
2.25,162
2.25,163
1.5,164
2.25,165
1.5,166
1.5,167
1.5,168
1.4,169
1.5,170
1.35,171
1.75,172
1.75,173
1.75,174
1.75,175
1.65,176
1.25,177
1.0,178
1.75,179
1.75,180
1.75,181
1.6,182
1.75,183
1.25,184
1.4,185
1.25,186
1.25,187
1.25,188
1.15,189
1.05,190
1.15,191
1.05,192
1.1,193
1.1,194
1.25,195
1.0,196
1.0,197
1.1,198
1.75,199
2.0,200
2.0,201
1.95,202
2.25,203
2.0,204
2.0,205
2.4,206
2.4,207
2.3,208
2.25,209
2.25,210
2.5,211
1.75,212
2.5,213
2.5,214
2.75,215
3.0,216
2.75,217
3.75,218
4.25,219
4.0,220
4.75,221
4.75,222
4.5,223
5.0,224
5.0,225
5.0,226
5.0,227
5.0,228
5.0,229
5.0,230
5.0,231
4.5,232
4.5,233
4.0,234
3.5,235
2.75,236
2.4,237
2.0,238
2.4,239
2.5,240
2.5,241
4.5,242
4.5,243
4.15,244
4.15,245
3.75,246
3.5,247
2.75,248
2.75,249
3.0,250
2.5,251
3.25,252
3.25,253
3.0,254
3.0,255
2.25,256
2.5,257
2.0,258
2.4730072100636766,259
2.4483693490415304,260
2.425880966137111,261
2.405354534674526,262
2.3866188883464208,263
2.3695177938882015,264
2.353908648276276,265
