平均价,ID
4.75,0
4.75,1
4.75,2
4.75,3
4.75,4
4.75,5
5.25,6
5.25,7
5.25,8
5.75,9
6.0,10
5.5,11
5.5,12
4.0,13
4.0,14
3.75,15
3.0,16
3.0,17
3.0,18
3.5,19
3.5,20
3.5,21
3.5,22
3.25,23
3.3,24
3.2,25
3.55,26
3.0,27
2.5,28
2.25,29
2.85,30
2.5,31
3.0,32
3.4,33
3.75,34
3.0,35
1.75,36
2.4,37
2.55,38
1.75,39
1.0,40
1.0,41
1.0,42
1.25,43
1.25,44
1.25,45
1.25,46
1.6,47
1.75,48
1.75,49
1.75,50
2.0,51
2.0,52
2.0,53
2.25,54
2.25,55
1.75,56
2.25,57
2.25,58
2.25,59
2.25,60
2.5,61
2.5,62
2.25,63
2.25,64
2.25,65
2.25,66
2.25,67
2.25,68
2.5,69
2.5,70
2.5,71
3.0,72
3.0,73
3.0,74
3.0,75
2.5,76
3.9,77
4.5,78
4.5,79
4.5,80
4.5,81
3.3,82
3.25,83
3.75,84
3.75,85
4.05,86
4.25,87
3.75,88
3.75,89
2.75,90
2.75,91
3.75,92
3.75,93
3.75,94
3.75,95
3.75,96
3.75,97
3.75,98
4.25,99
4.25,100
4.75,101
6.25,102
6.25,103
5.25,104
5.25,105
5.25,106
5.75,107
5.75,108
5.75,109
6.0,110
5.5,111
3.05,112
3.05,113
3.05,114
2.25,115
2.5,116
2.5,117
4.25,118
4.5,119
4.5,120
9.0,121
2.75,122
2.25,123
2.25,124
2.25,125
2.25,126
2.25,127
2.15,128
2.75,129
2.5,130
2.5,131
1.75,132
1.75,133
2.75,134
2.25,135
2.25,136
2.75,137
2.75,138
2.25,139
2.25,140
2.25,141
1.75,142
1.25,143
1.25,144
2.25,145
2.25,146
2.55,147
1.9,148
1.9,149
2.15,150
3.4,151
2.75,152
3.0,153
2.1,154
2.1,155
1.5,156
1.5,157
1.75,158
1.75,159
1.75,160
2.15,161
2.15,162
2.15,163
1.85,164
1.25,165
1.3,166
1.4,167
1.4,168
1.75,169
2.0,170
2.15,171
1.9,172
2.25,173
2.05,174
2.05,175
1.75,176
1.9,177
2.0,178
2.75,179
2.75,180
2.75,181
2.25,182
2.25,183
1.75,184
1.75,185
1.85,186
2.0,187
1.85,188
2.25,189
3.75,190
2.75,191
2.75,192
3.5,193
2.0,194
1.75,195
1.25,196
0.95,197
0.95,198
1.75,199
1.75,200
1.85,201
2.1,202
2.4,203
2.0,204
2.25,205
3.0,206
3.0,207
3.15,208
3.5,209
3.0,210
2.75,211
2.75,212
3.5,213
2.9,214
3.0,215
2.75,216
2.25,217
3.0,218
3.0,219
3.5,220
3.5,221
3.5,222
4.5,223
6.0,224
6.5,225
6.5,226
6.5,227
6.0,228
6.0,229
6.5,230
6.5,231
6.5,232
7.25,233
3.75,234
3.75,235
3.5,236
3.5,237
3.5,238
3.0,239
2.85,240
2.6,241
5.25,242
5.5,243
5.5,244
5.5,245
6.5,246
6.0,247
5.25,248
3.25,249
3.75,250
3.0,251
3.25,252
3.75,253
3.75,254
4.25,255
4.75,256
4.0,257
3.65,258
2.6616708041273514,259
2.5430132543204036,260
2.212364097168266,261
2.5783751956393006,262
2.3787352062680798,263
2.5273022884440546,264
2.111259109413404,265
