平均价,ID
72.5,1
72.5,2
72.5,3
72.5,4
72.5,5
72.5,6
72.5,7
72.5,8
72.5,9
72.5,10
72.5,11
72.5,12
72.5,13
72.5,14
74.0,15
74.0,16
74.0,17
74.0,18
74.0,19
74.0,20
74.0,21
74.0,22
74.0,23
74.0,24
74.0,25
81.0,26
81.0,27
81.0,28
81.0,29
81.0,30
81.0,31
81.5,32
81.5,33
84.10606060606001,34
88.30798242161741,35
93.99240046214425,36
101.68235993255394,37
112.08544363170134,38
126.15887937189,39
145.19761819790295,40
