平均价,ID
0.0,0
-1.0,1
-1.5,2
1.0,3
-1.0,4
-0.5,5
-1.0,6
1.0,7
-1.0,8
1.5,9
-0.5,10
2.0,11
-1.0,12
2.5,13
-0.5,14
2.5,15
-1.0,16
-2.0,17
-2.5,18
2.5,19
-2.5,20
0.0,21
-1.5,22
-0.5,23
-0.5,24
-3.0,25
-1.0,26
5.5,27
-1.0,28
1.0,29
-1.0,30
-2.0,31
-1.0,32
0.0,33
-1.0,34
2.0,35
-1.0,36
1.0,37
-1.0,38
2.0,39
-1.0,40
1.0,41
-1.0,42
0.0,43
-1.0,44
1.0,45
-1.0,46
-1.5,47
-1.0,48
1.0,49
-1.0,50
1.0,51
-1.0,52
1.0,53
-0.5,54
0.0,55
-1.0,56
0.5,57
-0.5,58
0.5,59
-0.5,60
0.5,61
-0.5,62
-0.5,63
-1.5,64
1.5,65
-1.5,66
1.5,67
-1.0,68
1.0,69
-1.0,70
1.0,71
-1.0,72
1.0,73
-1.0,74
0.0,75
-0.5,76
1.5,77
-1.0,78
0.0,79
-1.0,80
1.0,81
-1.0,82
2.0,83
-1.0,84
1.0,85
-1.0,86
3.0,87
-2.5,88
1.5,89
-2.0,90
1.0,91
-1.0,92
0.0,93
-2.0,94
2.0,95
-1.5,96
2.5,97
-2.5,98
2.5,99
-2.5,100
1.5,101
-1.0,102
2.0,103
-2.0,104
2.0,105
-2.0,106
1.0,107
-1.0,108
1.0,109
-1.0,110
2.0,111
-2.0,112
2.5,113
-2.0,114
3.5,115
-2.0,116
0.5,117
-1.5,118
1.5,119
-1.5,120
3.0,121
-1.5,122
3.5,123
-3.0,124
4.0,125
-3.0,126
3.0,127
-3.0,128
2.0,129
-3.0,130
3.0,131
-3.0,132
3.0,133
-3.0,134
3.0,135
-3.0,136
3.0,137
-3.0,138
1.0,139
-2.5,140
2.5,141
-2.5,142
2.5,143
-2.5,144
2.5,145
-2.5,146
1.5,147
-3.5,148
3.5,149
-3.5,150
5.5,151
-3.5,152
3.5,153
-2.0,154
2.5,155
-3.5,156
5.5,157
-3.5,158
4.0,159
-2.0,160
0.0,161
-4.5,162
5.5,163
-4.0,164
0.0,165
-2.0,166
2.0,167
-2.0,168
2.0,169
-2.0,170
2.0,171
-2.0,172
2.0,173
-2.0,174
2.0,175
-2.0,176
3.0,177
-2.5,178
2.5,179
-2.0,180
2.5,181
-1.5,182
2.0,183
-2.0,184
2.5,185
-2.5,186
2.5,187
-2.5,188
2.5,189
-2.5,190
3.0,191
-2.5,192
2.5,193
-2.5,194
2.5,195
-2.5,196
3.5,197
-3.5,198
3.5,199
-3.5,200
3.5,201
-2.0,202
1.5,203
-1.5,204
1.5,205
-1.5,206
1.5,207
-2.5,208
2.5,209
-2.0,210
0.75,211
-2.25,212
3.0,213
-1.25,214
0.5,215
-1.0,216
1.75,217
-2.5,218
2.0,219
-3.0,220
3.5,221
-2.0,222
2.0,223
-2.0,224
3.0,225
-2.5,226
2.5,227
-2.5,228
1.5,229
-2.0,230
2.0,231
-2.0,232
2.0,233
-2.0,234
2.25,235
-2.75,236
2.75,237
-2.75,238
3.0,239
-3.0,240
3.5,241
-3.5,242
4.0,243
-2.25,244
2.25,245
-2.25,246
2.25,247
-2.0,248
2.0,249
-2.0,250
2.0,251
-2.0,252
0.75,253
-2.25,254
2.25,255
-2.25,256
2.25,257
-1.75,258
1.75,259
-1.75,260
1.75,261
-1.75,262
1.75,263
-1.75,264
2.0,265
-2.0,266
1.5,267
-1.5,268
1.5,269
-1.5,270
1.5,271
-1.5,272
0.5,273
-1.0,274
0.5,275
-1.5,276
2.0,277
-2.0,278
4.5,279
-2.75,280
2.25,281
-2.5,282
2.0,283
