平均价,ID
3.0,0
3.0,1
3.0,2
3.0,3
3.0,4
3.0,5
3.0,6
3.0,7
3.0,8
3.0,9
3.0,10
3.0,11
3.0,12
3.0,13
2.75,14
2.75,15
2.75,16
2.75,17
2.75,18
2.75,19
2.75,20
3.25,21
3.25,22
3.25,23
2.75,24
2.75,25
2.75,26
2.75,27
2.75,28
2.75,29
3.25,30
3.25,31
2.75,32
2.75,33
2.75,34
2.25,35
2.25,36
2.25,37
2.25,38
2.25,39
2.15,40
2.25,41
2.25,42
2.75,43
2.25,44
2.25,45
2.25,46
2.25,47
2.25,48
2.25,49
2.25,50
2.25,51
2.25,52
1.75,53
1.75,54
1.75,55
1.75,56
2.5,57
2.5,58
2.5,59
2.5,60
2.25,61
2.25,62
2.25,63
2.25,64
2.25,65
2.0,66
2.0,67
2.0,68
2.0,69
2.0,70
2.0,71
3.0,72
3.0,73
3.0,74
3.0,75
3.25,76
3.25,77
3.25,78
3.25,79
3.25,80
3.25,81
3.25,82
3.25,83
3.25,84
3.25,85
3.25,86
3.25,87
3.25,88
3.25,89
3.25,90
3.25,91
3.75,92
3.75,93
3.75,94
3.75,95
3.75,96
3.75,97
3.75,98
3.75,99
3.75,100
3.75,101
4.25,102
4.25,103
4.25,104
4.25,105
4.25,106
3.75,107
3.75,108
3.75,109
3.75,110
3.75,111
2.05,112
2.05,113
2.05,114
2.05,115
2.25,116
2.65,117
2.65,118
2.65,119
2.65,120
2.25,121
2.15,122
2.0,123
2.15,124
1.65,125
1.65,126
1.9,127
1.9,128
2.25,129
2.15,130
2.15,131
1.75,132
1.75,133
2.25,134
2.25,135
2.25,136
2.75,137
2.75,138
2.25,139
2.25,140
2.25,141
2.25,142
2.25,143
2.25,144
2.25,145
2.25,146
2.25,147
2.25,148
2.25,149
2.25,150
1.5,151
1.5,152
1.5,153
1.5,154
1.5,155
1.5,156
1.5,157
1.25,158
1.4,159
1.55,160
1.55,161
1.55,162
1.55,163
1.55,164
1.25,165
1.25,166
1.25,167
1.35,168
1.35,169
1.35,170
1.35,171
1.5,172
1.75,173
1.9,174
1.75,175
1.75,176
2.25,177
2.25,178
2.25,179
2.25,180
2.25,181
2.0,182
1.75,183
1.75,184
1.75,185
2.0,186
2.25,187
2.25,188
2.25,189
2.25,190
2.25,191
2.25,192
2.25,193
2.25,194
2.15,195
2.25,196
2.0,197
2.25,198
2.15,199
2.05,200
2.05,201
2.15,202
2.25,203
2.5,204
2.5,205
2.25,206
2.4,207
2.4,208
1.75,209
1.65,210
1.85,211
2.0,212
2.0,213
1.75,214
2.0,215
2.5,216
2.75,217
3.0,218
3.25,219
3.65,220
3.25,221
2.5,222
2.5,223
3.25,224
3.0,225
2.75,226
2.75,227
2.75,228
2.5,229
3.25,230
3.25,231
3.25,232
3.25,233
2.6,234
2.6,235
3.0,236
3.0,237
2.75,238
2.75,239
2.25,240
2.25,241
2.591656117400267,242
2.583886674496331,243
2.5766521236363453,244
2.569915639850718,245
2.56364293340739,246
2.557802075271856,247
2.552363334583502,248
