平均价,ID
5.25,0
4.75,1
4.75,2
4.75,3
4.75,4
4.5,5
4.5,6
4.5,7
4.5,8
4.5,9
4.5,10
4.25,11
4.25,12
4.25,13
4.25,14
4.25,15
4.25,16
4.75,17
4.75,18
4.75,19
4.75,20
4.75,21
4.25,22
3.25,23
3.4,24
3.65,25
3.65,26
3.65,27
3.65,28
3.65,29
3.65,30
3.55,31
3.55,32
3.25,33
3.75,34
3.65,35
3.25,36
2.75,37
2.75,38
2.25,39
2.25,40
2.75,41
2.5,42
2.25,43
2.25,44
2.25,45
2.25,46
2.25,47
2.25,48
2.75,49
2.75,50
2.75,51
2.75,52
2.75,53
2.75,54
2.75,55
2.75,56
2.75,57
2.75,58
2.75,59
2.75,60
2.75,61
2.75,62
2.75,63
2.75,64
2.75,65
2.75,66
2.75,67
2.75,68
3.4,69
3.4,70
3.4,71
3.5,72
3.25,73
3.25,74
3.25,75
3.5,76
3.5,77
3.5,78
3.5,79
3.5,80
3.5,81
3.5,82
5.0,83
5.0,84
5.0,85
5.0,86
5.0,87
5.0,88
4.75,89
4.75,90
4.75,91
4.75,92
4.75,93
4.75,94
4.75,95
4.75,96
4.5,97
4.75,98
5.0,99
5.0,100
4.5,101
4.0,102
4.0,103
4.0,104
4.0,105
4.25,106
4.25,107
3.75,108
3.75,109
4.25,110
3.75,111
3.25,112
3.25,113
3.25,114
3.0,115
3.0,116
3.0,117
3.25,118
3.25,119
3.25,120
3.25,121
2.75,122
2.65,123
2.75,124
2.25,125
2.25,126
1.75,127
2.75,128
2.75,129
2.65,130
2.8,131
3.25,132
3.25,133
2.25,134
2.25,135
2.25,136
2.15,137
2.15,138
2.25,139
2.25,140
2.25,141
2.25,142
1.75,143
2.25,144
2.25,145
2.25,146
2.25,147
2.25,148
2.25,149
2.25,150
2.25,151
2.25,152
2.25,153
2.25,154
2.25,155
2.25,156
2.25,157
2.25,158
2.25,159
2.25,160
2.25,161
2.25,162
2.25,163
2.25,164
2.25,165
2.25,166
2.5,167
2.5,168
2.75,169
2.5,170
2.4,171
2.75,172
2.5,173
2.9,174
2.9,175
3.25,176
3.25,177
3.5,178
3.25,179
3.25,180
3.25,181
3.25,182
2.75,183
2.75,184
2.75,185
2.5,186
2.75,187
2.5,188
2.75,189
2.75,190
2.65,191
2.65,192
2.65,193
2.55,194
3.65,195
3.65,196
3.5,197
3.5,198
2.5,199
2.5,200
2.5,201
2.05,202
2.5,203
2.0,204
2.0,205
2.0,206
2.0,207
2.0,208
1.65,209
1.75,210
1.75,211
1.75,212
1.75,213
2.0,214
2.5,215
2.5,216
2.75,217
2.5,218
2.75,219
2.75,220
2.75,221
2.75,222
3.5,223
3.75,224
4.25,225
5.5,226
5.5,227
5.5,228
6.35,229
6.35,230
6.35,231
6.35,232
6.35,233
6.5,234
6.5,235
6.5,236
5.5,237
6.25,238
7.5,239
7.5,240
7.5,241
7.5,242
7.5,243
4.75,244
4.75,245
5.5,246
5.5,247
5.75,248
4.75,249
4.75,250
4.5,251
4.0,252
4.0,253
4.0,254
3.5,255
3.5,256
2.75,257
2.75,258
4.266313689534456,259
4.196845607692161,260
4.1086012262452325,261
4.240980675778049,262
3.616143488182424,263
2.9328189806596456,264
2.494012442018488,265
