平均价,ID
-1.0,0
0.0,1
0.9000000000000004,2
1.5999999999999996,3
0.0,4
0.0,5
0.0,6
0.0,7
0.0,8
0.0,9
-3.25,10
0.0,11
0.0,12
0.0,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
0.0,22
0.0,23
0.25,24
0.0,25
0.0,26
0.0,27
-0.25,28
0.0,29
-0.5,30
0.0,31
0.0,32
1.0,33
-0.75,34
0.0,35
0.0,36
0.0,37
-0.75,38
0.0,39
0.0,40
0.0,41
0.0,42
0.0,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
0.0,52
0.0,53
0.0,54
0.0,55
0.0,56
0.0,57
0.0,58
0.0,59
0.0,60
0.0,61
0.0,62
0.0,63
0.0,64
0.0,65
0.0,66
0.0,67
0.5,68
0.0,69
0.0,70
0.0,71
0.0,72
-0.5,73
0.0,74
0.75,75
0.0,76
0.0,77
0.0,78
0.0,79
0.0,80
0.0,81
-0.5,82
0.75,83
0.0,84
0.0,85
0.0,86
0.0,87
0.75,88
-0.75,89
0.0,90
1.75,91
0.0,92
0.0,93
0.0,94
0.0,95
0.0,96
0.0,97
0.0,98
0.0,99
0.0,100
-3.0,101
0.0,102
0.0,103
0.0,104
0.0,105
0.0,106
0.0,107
0.0,108
2.0,109
-1.25,110
-0.25,111
0.0,112
0.0,113
0.0,114
0.5,115
0.0,116
0.0,117
0.0,118
0.0,119
0.0,120
0.0,121
-0.25,122
0.25,123
-0.75,124
0.0,125
0.0,126
0.5,127
-0.25,128
0.25,129
0.0,130
-0.5,131
0.0,132
0.0,133
0.0,134
0.0,135
0.0,136
0.0,137
0.0,138
0.5,139
0.0,140
0.0,141
0.0,142
0.0,143
0.0,144
0.0,145
0.0,146
0.0,147
0.0,148
0.0,149
0.0,150
0.0,151
0.0,152
0.0,153
0.0,154
0.0,155
0.0,156
-0.5,157
0.0,158
0.5,159
0.0,160
0.0,161
0.0,162
0.0,163
0.0,164
0.0,165
0.0,166
0.0,167
0.0,168
-0.25,169
0.5,170
-0.25,171
0.25,172
-0.25,173
0.0,174
0.0,175
0.25,176
0.0,177
0.0,178
0.0,179
0.0,180
-0.25,181
0.0,182
-0.75,183
0.0,184
1.0,185
0.0,186
0.0,187
0.0,188
0.0,189
0.0,190
0.0,191
0.25,192
0.0,193
0.0,194
-0.5,195
0.0,196
0.0,197
-0.75,198
0.0,199
-0.25,200
0.0,201
-0.5,202
0.25,203
0.0,204
-0.5,205
0.0,206
0.0,207
0.0,208
0.0,209
0.25,210
0.25,211
0.0,212
0.5,213
0.0,214
0.0,215
0.5,216
-0.25,217
0.0,218
0.0,219
0.25,220
0.0,221
1.0,222
1.5,223
0.0,224
0.0,225
0.5,226
0.0,227
0.5,228
0.0,229
0.0,230
-1.0,231
0.0,232
-1.0,233
0.0,234
0.0,235
1.75,236
-0.75,237
0.75,238
2.75,239
0.0,240
0.0,241
0.0,242
5.0,243
0.0,244
0.0,245
3.0,246
-3.5,247
0.0,248
-3.0,249
-1.5,250
4.5,251
0.0,252
-8.0,253
0.0,254
8.0,255
-10.0,256
-0.25,257
-1.2350018732308725,258
0.39145067668999395,259
-2.9355459157625043,260
1.9934481528039116,261
0.2049645896816542,262
-0.09985255035818486,263
,264
