平均价,ID
0.25,0
0.0,1
0.0,2
0.5,3
0.0,4
0.0,5
0.0,6
0.0,7
0.0,8
0.0,9
0.0,10
-0.25,11
0.0,12
0.0,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
0.25,22
-0.5,23
0.0,24
-0.20000000000000018,25
-0.2999999999999998,26
0.0,27
0.0,28
0.0,29
0.0,30
-0.5,31
0.0,32
0.0,33
0.0,34
0.0,35
-0.3500000000000001,36
0.0,37
0.3500000000000001,38
-0.5,39
0.0,40
0.0,41
0.5,42
0.0,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
0.0,52
0.0,53
0.0,54
0.5,55
0.0,56
0.5,57
0.0,58
0.0,59
0.5,60
0.0,61
0.0,62
0.0,63
0.0,64
0.0,65
0.0,66
0.0,67
0.0,68
0.0,69
0.0,70
0.25,71
-0.25,72
0.5,73
0.0,74
-0.75,75
0.0,76
0.0,77
-0.75,78
0.0,79
0.0,80
0.0,81
0.0,82
0.25,83
0.25,84
0.0,85
0.5,86
0.0,87
0.0,88
0.0,89
0.0,90
0.5,91
0.0,92
0.0,93
0.0,94
0.0,95
0.0,96
0.0,97
0.0,98
0.0,99
0.0,100
1.75,101
0.0,102
0.0,103
0.0,104
0.0,105
-0.75,106
-2.0,107
0.0,108
-0.5,109
0.5,110
0.0,111
0.0,112
0.0,113
-0.5,114
0.5,115
0.0,116
-0.6000000000000001,117
-0.3999999999999999,118
0.0,119
1.0,120
-1.0,121
-0.6499999999999999,122
0.0,123
0.04999999999999982,124
0.0,125
0.10000000000000009,126
0.0,127
0.75,128
-0.75,129
0.0,130
0.5,131
0.0,132
0.0,133
0.0,134
0.0,135
-0.5,136
0.0,137
0.5,138
0.0,139
0.0,140
-0.5,141
0.0,142
0.0,143
0.0,144
0.0,145
0.0,146
0.5,147
0.0,148
0.0,149
0.0,150
-0.10000000000000009,151
0.75,152
0.0,153
0.0,154
0.0,155
0.3500000000000001,156
-0.5,157
0.0,158
0.0,159
0.0,160
0.0,161
0.0,162
0.0,163
0.0,164
0.25,165
0.25,166
0.25,167
0.0,168
0.25,169
0.0,170
0.0,171
-0.25,172
-0.3500000000000001,173
0.3500000000000001,174
0.5,175
0.25,176
0.0,177
-0.5,178
-1.1,179
0.0,180
-0.3999999999999999,181
0.0,182
0.0,183
0.0,184
0.0,185
0.0,186
0.0,187
0.0,188
0.0,189
-0.3500000000000001,190
0.0,191
0.0,192
0.25,193
-0.10000000000000009,194
0.0,195
-0.1499999999999999,196
-0.1499999999999999,197
-0.10000000000000009,198
0.0,199
0.0,200
0.10000000000000009,201
0.3999999999999999,202
0.8999999999999999,203
0.20000000000000018,204
0.0,205
0.0,206
0.6499999999999999,207
-0.3999999999999999,208
0.0,209
0.0,210
0.0,211
0.3500000000000001,212
0.3999999999999999,213
0.0,214
-0.3500000000000001,215
0.5000000000000004,216
0.0,217
0.8499999999999996,218
0.0,219
0.40000000000000036,220
0.09999999999999964,221
-0.25,222
0.0,223
0.0,224
0.0,225
0.0,226
0.0,227
0.0,228
0.0,229
0.0,230
-0.75,231
0.0,232
1.25,233
0.25,234
0.0,235
0.0,236
0.5,237
0.0,238
-1.4000000000000004,239
0.0,240
-0.09999999999999964,241
-0.25,242
1.75,243
0.0,244
0.0,245
-0.09999999999999964,246
0.0,247
0.0,248
0.0,249
0.0,250
0.09999999999999964,251
0.0,252
0.0,253
0.0,254
0.0,255
0.75,256
-0.2999999999999998,257
0.03629757125378831,258
0.016072913619867762,259
0.014442117063140787,260
0.014550442523646989,261
0.013335355305054645,262
0.01098777004863978,263
,264
