一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
粮油,米面类,农禾香长粒香米,2.8,2.83,2.85,斤,2023-05-20,0
粮油,米面类,农禾香长粒香米,2.8,2.83,2.85,斤,2023-05-31,1
粮油,米面类,农禾香长粒香米,2.8,2.83,2.85,斤,2023-06-10,2
粮油,米面类,农禾香长粒香米,2.8,2.83,2.85,斤,2023-06-20,3
粮油,米面类,农禾香长粒香米,2.8,2.83,2.85,斤,2023-06-30,4
粮油,米面类,农禾香长粒香米,2.8,2.83,2.85,斤,2023-07-10,5
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-07-20,6
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-07-31,7
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-08-10,8
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-08-20,9
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-08-31,10
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-09-10,11
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-09-20,12
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-09-30,13
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-10-10,14
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-10-20,15
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-10-31,16
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-11-10,17
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-11-20,18
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-11-30,19
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-12-10,20
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-12-20,21
粮油,米面类,农禾香长粒香米,2.9,2.95,3.0,斤,2023-12-31,22
,,,,2.9912648221343883,,,,23
,,,,2.997312252964428,,,,24
,,,,3.0033596837944674,,,,25
,,,,3.0094071146245067,,,,26
,,,,3.0154545454545465,,,,27
,,,,3.021501976284586,,,,28
,,,,3.0275494071146256,,,,29
