一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
粮油,米面类,五得利标准粉,1.9,1.91,1.92,斤,2023-01-10,0
粮油,米面类,五得利标准粉,1.9,1.91,1.92,斤,2023-01-31,1
粮油,米面类,五得利标准粉,1.9,1.91,1.92,斤,2023-02-20,2
粮油,米面类,五得利标准粉,1.9,1.91,1.92,斤,2023-02-28,3
粮油,米面类,五得利标准粉,1.86,1.87,1.88,斤,2023-03-10,4
粮油,米面类,五得利标准粉,1.82,1.83,1.84,斤,2023-03-20,5
粮油,米面类,五得利标准粉,1.76,1.77,1.78,斤,2023-03-31,6
粮油,米面类,五得利标准粉,1.76,1.77,1.78,斤,2023-04-10,7
粮油,米面类,五得利标准粉,1.76,1.77,1.78,斤,2023-04-30,8
粮油,米面类,五得利标准粉,1.72,1.74,1.76,斤,2023-05-10,9
粮油,米面类,五得利标准粉,1.66,1.68,1.7,斤,2023-05-20,10
粮油,米面类,五得利标准粉,1.78,1.79,1.8,斤,2023-05-31,11
粮油,米面类,五得利标准粉,1.74,1.75,1.76,斤,2023-06-10,12
粮油,米面类,五得利标准粉,1.7,1.72,1.74,斤,2023-06-20,13
粮油,米面类,五得利标准粉,1.7,1.72,1.74,斤,2023-06-30,14
粮油,米面类,五得利标准粉,1.7,1.72,1.74,斤,2023-07-10,15
粮油,米面类,五得利标准粉,1.7,1.72,1.74,斤,2023-07-20,16
粮油,米面类,五得利标准粉,1.7,1.72,1.74,斤,2023-07-31,17
粮油,米面类,五得利标准粉,1.7,1.72,1.74,斤,2023-08-10,18
粮油,米面类,五得利标准粉,1.72,1.74,1.76,斤,2023-08-20,19
粮油,米面类,五得利标准粉,1.74,1.76,1.78,斤,2023-08-31,20
粮油,米面类,五得利标准粉,1.74,1.76,1.78,斤,2023-09-10,21
粮油,米面类,五得利标准粉,1.74,1.76,1.78,斤,2023-09-20,22
粮油,米面类,五得利标准粉,1.74,1.76,1.78,斤,2023-09-30,23
粮油,米面类,五得利标准粉,1.74,1.76,1.78,斤,2023-10-10,24
粮油,米面类,五得利标准粉,1.82,1.83,1.84,斤,2023-10-20,25
粮油,米面类,五得利标准粉,1.82,1.83,1.84,斤,2023-10-31,26
粮油,米面类,五得利标准粉,1.82,1.83,1.84,斤,2023-11-10,27
粮油,米面类,五得利标准粉,1.82,1.83,1.84,斤,2023-11-20,28
粮油,米面类,五得利标准粉,1.8,1.82,1.84,斤,2023-11-30,29
粮油,米面类,五得利标准粉,1.8,1.82,1.84,斤,2023-12-10,30
粮油,米面类,五得利标准粉,1.8,1.82,1.84,斤,2023-12-20,31
粮油,米面类,五得利标准粉,1.88,1.9,1.92,斤,2023-12-31,32
,,,,1.7765719696969697,,,,33
,,,,1.7756394830659539,,,,34
,,,,1.7747069964349378,,,,35
,,,,1.7737745098039217,,,,36
,,,,1.7728420231729056,,,,37
,,,,1.7719095365418895,,,,38
,,,,1.7709770499108735,,,,39
