一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
肉禽蛋,猪肉类,小里脊,15.0,15.5,16.0,斤,2023-01-01,0
肉禽蛋,猪肉类,小里脊,15.0,15.5,16.0,斤,2023-01-02,1
肉禽蛋,猪肉类,小里脊,15.0,15.5,16.0,斤,2023-01-03,2
肉禽蛋,猪肉类,小里脊,15.0,15.5,16.0,斤,2023-01-04,3
肉禽蛋,猪肉类,小里脊,15.0,15.5,16.0,斤,2023-01-05,4
肉禽蛋,猪肉类,小里脊,15.0,15.5,16.0,斤,2023-01-06,5
肉禽蛋,猪肉类,小里脊,15.0,15.5,16.0,斤,2023-01-07,6
肉禽蛋,猪肉类,小里脊,15.0,15.5,16.0,斤,2023-01-08,7
肉禽蛋,猪肉类,小里脊,14.5,15.0,15.5,斤,2023-01-09,8
肉禽蛋,猪肉类,小里脊,14.5,15.0,15.5,斤,2023-01-10,9
肉禽蛋,猪肉类,小里脊,14.5,15.0,15.5,斤,2023-01-11,10
肉禽蛋,猪肉类,小里脊,14.0,14.5,15.0,斤,2023-01-12,11
肉禽蛋,猪肉类,小里脊,13.0,13.5,14.0,斤,2023-01-13,12
肉禽蛋,猪肉类,小里脊,13.0,13.5,14.0,斤,2023-01-14,13
肉禽蛋,猪肉类,小里脊,13.0,14.0,15.0,斤,2023-01-15,14
肉禽蛋,猪肉类,小里脊,13.0,13.5,14.0,斤,2023-01-16,15
肉禽蛋,猪肉类,小里脊,15.0,15.5,16.0,斤,2023-01-17,16
肉禽蛋,猪肉类,小里脊,13.0,14.0,15.0,斤,2023-01-18,17
肉禽蛋,猪肉类,小里脊,14.0,15.0,16.0,斤,2023-01-19,18
肉禽蛋,猪肉类,小里脊,14.0,15.0,16.0,斤,2023-01-20,19
肉禽蛋,猪肉类,小里脊,14.0,14.5,15.0,斤,2023-01-28,20
肉禽蛋,猪肉类,小里脊,14.0,14.25,14.5,斤,2023-01-29,21
肉禽蛋,猪肉类,小里脊,14.0,14.25,14.5,斤,2023-01-30,22
肉禽蛋,猪肉类,小里脊,13.0,13.5,14.0,斤,2023-01-31,23
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-01,24
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-02,25
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-03,26
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-04,27
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-05,28
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-06,29
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-07,30
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-08,31
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-09,32
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-10,33
肉禽蛋,猪肉类,小里脊,12.0,12.25,12.5,斤,2023-02-11,34
肉禽蛋,猪肉类,小里脊,12.0,12.25,12.5,斤,2023-02-12,35
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-13,36
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-14,37
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-15,38
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-16,39
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-17,40
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-18,41
肉禽蛋,猪肉类,小里脊,12.5,13.0,13.5,斤,2023-02-19,42
肉禽蛋,猪肉类,小里脊,12.5,13.0,13.5,斤,2023-02-20,43
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-21,44
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-22,45
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-23,46
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-24,47
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-25,48
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-26,49
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-27,50
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-02-28,51
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-01,52
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-02,53
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-03,54
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-04,55
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-05,56
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-06,57
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-07,58
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-08,59
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-09,60
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-10,61
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-11,62
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-12,63
肉禽蛋,猪肉类,小里脊,12.0,12.5,13.0,斤,2023-03-13,64
