一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
蔬菜,特菜,鲜竹笋,24.0,24.5,25.0,斤,2023-12-31,0
蔬菜,特菜,鲜竹笋,24.0,24.5,25.0,斤,2023-12-20,1
蔬菜,特菜,鲜竹笋,23.0,23.5,24.0,斤,2023-12-10,2
蔬菜,特菜,鲜竹笋,24.0,24.0,24.0,斤,2023-11-30,3
蔬菜,特菜,鲜竹笋,29.0,29.5,30.0,斤,2023-02-20,4
蔬菜,特菜,鲜竹笋,28.0,28.5,29.0,斤,2023-01-31,5
蔬菜,特菜,鲜竹笋,28.0,28.5,29.0,斤,2023-01-10,6
,,,,29.857142857142854,,,,7
,,,,30.785714285714285,,,,8
,,,,31.71428571428571,,,,9
,,,,32.64285714285714,,,,10
,,,,33.57142857142857,,,,11
,,,,34.5,,,,12
,,,,35.42857142857142,,,,13
