一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
粮油,米面类,老家辽星长粒香,2.6,2.7,2.8,斤,2023-08-20,0
粮油,米面类,老家辽星长粒香,2.6,2.7,2.8,斤,2023-08-10,1
粮油,米面类,老家辽星长粒香,2.6,2.7,2.8,斤,2023-07-31,2
粮油,米面类,老家辽星长粒香,2.6,2.7,2.8,斤,2023-07-20,3
粮油,米面类,老家辽星长粒香,2.4,2.5,2.6,斤,2023-07-10,4
粮油,米面类,老家辽星长粒香,2.4,2.5,2.6,斤,2023-06-30,5
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-06-20,6
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-06-10,7
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-05-31,8
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-05-20,9
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-05-10,10
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-04-30,11
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-04-10,12
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-03-31,13
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-03-20,14
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-03-10,15
粮油,米面类,老家辽星长粒香,2.4,2.47,2.55,斤,2023-02-28,16
粮油,米面类,老家辽星长粒香,2.3,2.4,2.5,斤,2023-02-20,17
粮油,米面类,老家辽星长粒香,2.3,2.4,2.5,斤,2023-01-31,18
粮油,米面类,老家辽星长粒香,2.3,2.4,2.5,斤,2023-01-10,19
,,,,2.3593684210526313,,,,20
,,,,2.345165413533834,,,,21
,,,,2.330962406015037,,,,22
,,,,2.3167593984962402,,,,23
,,,,2.3025563909774434,,,,24
,,,,2.288353383458646,,,,25
,,,,2.274150375939849,,,,26
