一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
肉禽蛋,猪肉类,后肘,7.0,7.25,7.5,斤,2023-11-09,0
肉禽蛋,猪肉类,后肘,7.0,7.25,7.5,斤,2023-11-10,1
肉禽蛋,猪肉类,后肘,7.0,7.25,7.5,斤,2023-11-11,2
肉禽蛋,猪肉类,后肘,7.0,7.25,7.5,斤,2023-11-12,3
肉禽蛋,猪肉类,后肘,7.0,7.25,7.5,斤,2023-11-13,4
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-14,5
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-15,6
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-16,7
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-17,8
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-18,9
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-19,10
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-20,11
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-21,12
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-22,13
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-23,14
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-24,15
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-25,16
肉禽蛋,猪肉类,后肘,7.2,7.35,7.5,斤,2023-11-26,17
肉禽蛋,猪肉类,后肘,7.0,7.25,7.5,斤,2023-11-27,18
肉禽蛋,猪肉类,后肘,6.8,7.15,7.5,斤,2023-11-28,19
肉禽蛋,猪肉类,后肘,6.8,7.15,7.5,斤,2023-11-29,20
肉禽蛋,猪肉类,后肘,6.8,7.15,7.5,斤,2023-11-30,21
肉禽蛋,猪肉类,后肘,6.8,7.15,7.5,斤,2023-12-01,22
肉禽蛋,猪肉类,后肘,6.8,7.15,7.5,斤,2023-12-02,23
肉禽蛋,猪肉类,后肘,6.8,7.15,7.5,斤,2023-12-03,24
肉禽蛋,猪肉类,后肘,6.8,7.15,7.5,斤,2023-12-04,25
肉禽蛋,猪肉类,后肘,6.8,7.15,7.5,斤,2023-12-05,26
肉禽蛋,猪肉类,后肘,6.5,7.0,7.5,斤,2023-12-06,27
肉禽蛋,猪肉类,后肘,6.5,7.0,7.5,斤,2023-12-07,28
肉禽蛋,猪肉类,后肘,6.5,7.0,7.5,斤,2023-12-08,29
肉禽蛋,猪肉类,后肘,6.5,7.0,7.5,斤,2023-12-09,30
肉禽蛋,猪肉类,后肘,6.5,7.0,7.5,斤,2023-12-10,31
肉禽蛋,猪肉类,后肘,6.5,7.0,7.5,斤,2023-12-11,32
肉禽蛋,猪肉类,后肘,6.5,7.0,7.5,斤,2023-12-12,33
肉禽蛋,猪肉类,后肘,6.0,6.75,7.5,斤,2023-12-13,34
肉禽蛋,猪肉类,后肘,6.0,6.75,7.5,斤,2023-12-14,35
肉禽蛋,猪肉类,后肘,6.0,6.75,7.5,斤,2023-12-15,36
肉禽蛋,猪肉类,后肘,6.0,6.75,7.5,斤,2023-12-16,37
肉禽蛋,猪肉类,后肘,6.0,6.75,7.5,斤,2023-12-17,38
肉禽蛋,猪肉类,后肘,6.0,6.75,7.5,斤,2023-12-18,39
肉禽蛋,猪肉类,后肘,6.0,6.75,7.5,斤,2023-12-19,40
肉禽蛋,猪肉类,后肘,6.3,6.9,7.5,斤,2023-12-20,41
肉禽蛋,猪肉类,后肘,6.3,6.9,7.5,斤,2023-12-21,42
肉禽蛋,猪肉类,后肘,6.3,6.9,7.5,斤,2023-12-22,43
肉禽蛋,猪肉类,后肘,6.3,6.9,7.5,斤,2023-12-23,44
肉禽蛋,猪肉类,后肘,6.3,6.9,7.5,斤,2023-12-24,45
肉禽蛋,猪肉类,后肘,6.2,6.6,7.0,斤,2023-12-25,46
肉禽蛋,猪肉类,后肘,6.2,6.6,7.0,斤,2023-12-26,47
肉禽蛋,猪肉类,后肘,6.2,6.6,7.0,斤,2023-12-27,48
肉禽蛋,猪肉类,后肘,6.2,6.6,7.0,斤,2023-12-28,49
肉禽蛋,猪肉类,后肘,6.0,6.5,7.0,斤,2023-12-29,50
肉禽蛋,猪肉类,后肘,6.0,6.5,7.0,斤,2023-12-30,51
肉禽蛋,猪肉类,后肘,6.0,6.5,7.0,斤,2023-12-31,52
肉禽蛋,猪肉类,后肘,6.0,6.5,7.0,斤,2024-01-01,53
,,,,6.568273934311671,,,,54
,,,,6.551632043707516,,,,55
,,,,6.534990153103362,,,,56
,,,,6.518348262499207,,,,57
,,,,6.501706371895052,,,,58
,,,,6.485064481290897,,,,59
,,,,6.4684225906867425,,,,60
