数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
羊腱子肉,360,0.9755450389039544,1.1157684396700778,0.5657185876634863
羊蝎子,720,5.478399831875533,5.743299205795981,0.0237662156780733
羊蹄,360,0.1968729611253857,0.2636311335234987,0.2962985825507914
羊里脊,360,1.4953670189832475,1.7932855218912145,0.4280065889789927
羊鞭,305,1.134687888366282,1.346285646077583,0.6802760577915377
羊骨头,360,0.063734953468529,0.0788855930438117,0.4254727636917869
美杏仁,33,0.7216516771998055,0.7356893079961501,0.029779411764706
老家辽星长粒香,20,0.0480218045112782,0.0567043181710892,0.675958811897093
肉鸡,360,0.2238356823288434,0.2428241900833793,0.033602628333935
肥牛,360,1.3441205924466533,1.5322412858007175,0.0373262340576479
肥膘肉,360,0.2730333563220986,0.3277618495087391,0.0727469383643278
胖头鱼,620,1.0178799215383425,1.1772605725794347,0.0056384813085615
胡桃,33,0.6198347107438014,0.7080514800462756,0.5955882352941181
腔排骨,360,1.054128280989537,1.3502526753789572,0.0179670799124945
芥兰,259,1.0735303745539897,1.2772997077361723,0.1826789396341838
芦笋,34,5.654824068664899,8.506034189008997,4.471855260868018e-06
芦荟,34,2.4968745787084887,2.75341865998811,0.0311740713409959
花生,33,0.2995091287203592,0.3512869427367161,0.2412965980322973
花生米,33,0.5164310214443906,0.5707791199873524,0.1607711239433678
花蛤,310,0.1079450773205949,0.1910343833782192,0.4403715709857081
花螺,228,1.920597452228372,2.465387169011052,0.2805925912345153
苋菜,259,1.9785810396791808,2.2285582804858595,0.0559487474675346
苤蓝,34,0.4934278524243923,0.6178998355022451,0.0020100871429306
苦菊,259,1.0109586506623411,1.2513873641250786,0.0030771620653048
茼蒿,259,2.963864769633828,3.71832542594944,0.0637666967377913
荆芥,153,1.1187875070804711,1.3507924934846849,0.0936836958492411
草鱼,930,0.6742566349999695,0.7493339447774879,0.058992338120252
荔浦芋头,34,0.352561452388442,0.4712806451114427,0.4019417182031826
荞麦面,33,0.0628207205747312,0.0717524161680241,0.5514705882352942
荠菜,143,1.0434660877387163,1.367346943014442,0.0265137859612459
荷兰豆,34,2.1646519570395,2.9723345773343097,0.0187358375675055
莜麦面,33,0.0,0.0,1.0
莲子,33,0.5398132393453272,0.7288707237943755,0.2422606321506998
菊花菜,259,1.2163923181647884,1.6896372340367356,0.142176459030333
菊苣,34,5.954163483575249,7.363055534035158,0.3298252455444808
菜心,259,0.9163289664573672,1.132712855735995,0.0372431195692175
菠菜,259,1.1953833566601817,1.395074800500637,0.001022062803164
菠萝蜜,33,0.809140873980446,0.9712541286684818,0.1103776918864534
葡萄干,33,0.4479014746394432,0.6280895118831485,0.0453186274509795
葵花籽,33,0.5551234267811808,0.7099965460045639,0.4721542703619911
蒿子秆,259,1.131405593307362,1.4193179943015086,0.0035253172612653
蓝莓,24,4.868235507246376,6.530738345883358,0.3480416981336387
薄皮核桃,33,0.1570821854912763,0.172296445690063,0.38127990430622
薏仁米,33,0.0,0.0,1.0
虹鳟鱼,310,0.3969631649047663,0.4769066002019317,0.8794390608575934
虾仁,274,1.3038926708115264,1.5980355503630368,0.7627914709707047
蚕蛹,310,4.607349142710628,5.736981513422401,0.1473111155161901
蚕豆,66,0.5962147305430886,0.6678082599215379,0.7501754050261514
蚕豆仁,34,2.66522491349481,3.232263320994424,0.0536158671996269
蛇果,33,0.4698725220115594,0.5942362567070255,0.4760979323609553
蛏子,310,1.0466410793265906,1.4201331564403117,0.2917048948278946
西柚,33,1.395339761248852,1.6699304152246357,0.2281677199638739
西梅,6,4.076190476190477,4.625498686113541,0.8313952670216009
西洋菜,34,0.9569046870084932,1.1751929177477265,0.0002964161699291
话梅,33,0.8677685950413221,0.9912720720647864,0.5955882352941178
豆尖,34,2.1442726823349663,2.5447098539296475,0.100116905266533
豇豆,33,0.0572739426349052,0.0702366630775864,0.386029411764706
豌豆苗,259,1.4889736664981346,2.266097201216048,0.085636779949906
象拔蚌,212,4.214544917569613,6.951969717533108,0.1822661458417621
赤贝,266,0.0,0.0,1.0
车厘子,22,23.48981058467224,30.38869896850993,0.0614446424975337
通脊,360,0.7187022292481681,0.8870174694157821,0.0026424114479149
释迦,19,2.790212373037858,3.935056823837856,0.2572459916733101
金手指,9,3.398765432098765,3.5857442363329626,0.6728561331867442
金果,31,6.985581425598334,8.271033429029961,0.1814505946753204
金鲳鱼,620,1.7736057057584051,2.3315544328973976,0.003013614845906
金龙鱼东北大米,33,0.0,0.0,1.0
