数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
樱桃萝卜,259,0.5944728401405273,0.4163875313632333,-2.1389213902766824
武昌鱼,309,0.0047115393015298,2.255460918507974e-05,0.0
母梭子蟹,309,1.061106493509644,3.4498098787658416,-0.1269378937301746
母河蟹,506,0.7675547461991383,0.6968221657489517,0.9848247617236896
毛榛子,32,0.0,0.0,1.0
毛钳,309,0.0016612872453315,2.7598754609055896e-06,0.0
水萝卜,242,0.2606302744377581,0.0865383401630959,-0.0317223036476161
江米面,66,3.3623897317219026e-15,1.2649948087294079e-29,1.0
油菜,258,0.1780445469442791,0.108842903397795,0.0258808645676786
油麦菜,258,0.2536640009682677,0.2233842314282566,-0.0065128588491565
波士顿龙虾,309,4.815725811498305,73.53212597697085,-0.4781842760498751
泥鳅,309,0.0015441637678618,2.419018016631619e-06,0.0
活珠子,324,0.0004771229592094,2.3048224350724173e-07,0.0
海虹,309,0.0,0.0,1.0
海蜇丝,309,0.0049850916183517,2.4851155940438283e-05,0.0
海蜇头,309,0.0058462046872915,3.418496314259075e-05,0.0
海蜇皮,309,0.0158565748317853,0.0002592187304039,0.0
海螺,929,0.0185218930239373,0.0004759822136248,0.9999939522550324
海鲈鱼,309,0.0016917749481107,2.870026443561179e-06,0.0
淘汰鸡,719,0.1149235241036456,0.0153202577574203,0.9908763657010988
淡水鲈鱼,309,3.329838844358868e-18,1.1104223529290832e-35,0.0
清江鱼,309,0.0115351927683987,0.0001331062054273,0.0
澳洲芒果,2,-100.0,-100.0,-100.0
澳洲龙虾,143,1.8912703299382143,9.61304847040923,0.2149343749165795
火箭果,5,-100.0,-100.0,-100.0
火龙果,32,7.970761274652095,96.72293191543872,-105.587735609052
熟鸭蛋,359,0.0158811939211704,0.0006468324516948,0.0
燕鲅,309,0.006672655237477,4.452942730076541e-05,0.0
燕麦,32,0.0357142857142857,0.0089285714285714,-0.1666666666666663
爆花玉米,33,-100.0,-100.0,-100.0
牛上脑,359,0.1448944414302664,0.0695452569804234,-0.3630870368163004
牛前腱,359,1.6942779017337044,4.405874081730423,-1.0758445192768344
牛前腿,359,0.0763761054151697,0.0347456315677659,-0.1350239645470214
牛后腱,359,1.3863314431347888,2.1753372968873723,-1.1753372968873723
牛后腿,359,0.0763982180865414,0.034745916095215,-0.1350332591103589
牛宝,359,0.0,0.0,1.0
牛尾,359,0.5,1.0357142857142858,-0.3181818181818181
牛尾巴鱼,309,0.0033238359084652,1.1047900180078422e-05,0.0
牛心,359,0.0065965966768166,4.390379986039224e-05,0.0
牛心管,359,0.0467018060009298,0.0021812385399204,0.0
牛排骨,359,0.0,0.0,1.0
牛板筋,359,0.0071057816202217,5.051269679421357e-05,0.0
牛林,359,0.0408567086050983,0.0083819649431824,-0.0952434192425102
牛柳,359,0.0755609897883279,0.0347870367297016,-0.1363765331702551
牛油,360,-100.0,-100.0,-100.0
牛百叶,359,0.0085527008603931,7.314888855670848e-05,0.0
牛筋头巴脑,359,0.1435531640496706,0.1425784174252404,-0.164390408972797
牛肚,359,0.001377157954038,1.902033357378871e-06,0.0
牛腩,359,0.2168734208078716,0.1062099653626636,-0.0408576605541031
牛腰子,359,0.0042069753667076,1.771965404630456e-05,0.0
牛腰窝,359,0.0747697203373572,0.0350436566242956,-0.1447594497269912
牛舌,359,0.0429461326897383,0.00184466083897,0.0
牛蛙,309,0.1500324797898789,0.1401097775466638,-0.1442298499644205
牛蹄筋,359,0.0056251542465974,3.21769773582188e-05,0.0
牛金钱腱,360,2.7523394080799117,13.888768032156149,-1.0164433587426709
牛鞭,359,0.3022271318131832,0.2007390387894042,0.0
牛骨,360,4.253105804049743e-13,2.155005713106159e-25,0.0
猕猴桃干,33,-100.0,-100.0,-100.0
猪口条,359,0.0809854850661102,0.0372167634703054,-0.2157476066966426
猪头,359,0.1098518096039086,0.0795890290823146,-0.1555147926024946
猪尾巴,359,0.0228269455686918,0.0005210769487468,0.0
猪心,359,0.1996415775438571,0.0684785258065987,0.4837772669964095
猪板油,359,0.0392807724866506,0.0085973562028054,-0.1233878771665824
猪皮,359,0.0391414210752564,0.0036244927182877,0.0
猪耳,359,0.1520523813394387,0.1395593014200551,-0.1397342949304505
猪肚,359,0.1580250517725121,0.1405234329721034,-0.1476080359388447
猪肝,359,0.1458855269139654,0.1416080698954574,-0.156465904146235
猪肠,359,0.2734376966016006,0.2450479077674953,-0.2007347480607271
猪肠头,360,0.2891723401918352,0.253005849455274,-0.2397286623308425
猪肺,360,0.1494221554508839,0.0471732732621857,0.0754038440611595
猪脑,359,0.070039805491405,0.0168572317305332,0.0
猪腰子,359,0.1455934217570467,0.1435386345184814,-0.1722321819009309
猪蹄,359,0.225583766053954,0.1772076753487574,-0.0215501284810726
猫眼螺,309,0.0033224024791446,1.1038358356796818e-05,0.0
猫眼豆,33,-100.0,-100.0,-100.0
玉米渣,33,-100.0,-100.0,-100.0
玉米面,33,-100.0,-100.0,-100.0
玫瑰龙虾,136,1.3137395149604367,2.8483594948849995,0.0
珍宝蟹,279,0.6743496603536787,0.6012080747733108,0.0
琵琶虾,153,8.961149153946643,102.31347273511903,0.0
生蚝,620,0.0540742562773842,0.0035874321842393,0.9853513185810228
生鸭蛋,359,0.0011396854701698,1.2988830136376577e-06,0.0
田满村稻花香米,32,0.017286706164252,0.0013270962793033,-0.0837952947643816
田螺,309,0.0004983627877638,2.48365471662646e-07,0.0
甲鱼,619,0.0200608696751279,0.0004826448693868,0.999998768250073
白条乌鸡,359,0.0,0.0,1.0
白条乳鸽,359,0.0127330671097606,0.0001621722127207,0.0
白条兔,55,1.2845821645082895,1.6616150170235016,0.0
白条湖鸭,359,0.0,0.0,1.0
白条猪,718,0.1879036759404955,0.0933556879879616,0.9848779216151732
白条鹅,359,0.0014245428368342,2.029322304270544e-06,0.0
白芝麻,32,0.0,0.0,1.0
白芸豆,32,0.0714285714467005,0.0178571428572424,-5.578204564926637e-12
白虾,1047,0.4793797798313816,0.526016174305364,-0.8410566100687737
白虾（笼装）,619,1.8273856842013096,7.373256794102582,0.2024512518520385
白虾（精品）,269,0.3297464485665581,0.1324674981335638,0.979491603764472
白蛤,310,0.0056395817582549,3.946311588330388e-05,0.0
百香果,33,0.8571428571428571,0.8571428571428571,-6.000000000000004
盖菜,259,0.4342394051325147,0.2081575165605173,0.0248835266285516
石斑鱼,277,0.1296262767250935,0.0324832653077709,0.0
石榴,2,-100.0,-100.0,-100.0
福临门花生油,32,0.1428571428571428,0.1428571428571428,-0.1666666666666665
福临门菜籽油,33,-100.0,-100.0,-100.0
福临门调和油,33,-100.0,-100.0,-100.0
福临门非转基因大豆油,32,0.423096590573985,0.338489116098807,-0.2285901250993736
福稻梁源长粒清香米,12,0.0042857142857142,0.0001285714285714,-0.1666666666666667
秋然香米,33,-100.0,-100.0,-100.0
空心脆枣,32,1.4677982795821735e-16,2.7483155190891627e-32,0.0
空心菜,258,0.6387006469315144,1.0843504485976998,0.2568787135484295
穿心莲,259,0.3178267560928202,0.1307619039099314,0.0142564166789783
竹笋,4,-100.0,-100.0,-100.0
箱鸡蛋,719,0.2503764458905704,0.1001153943953997,0.9999975848456192
精牛柳,359,0.1434474545379594,0.071025488613966,-0.392099576833735
紫米,33,-100.0,-100.0,-100.0
紫苏叶,130,0.3548111704764372,0.7424597971551076,-0.1977129238057702
红星斑,211,0.0543351578355996,0.0029524468318762,0.0
纯排骨,359,0.4778772474980139,0.4642227892367519,0.0320460990382619
纯瘦肉,359,0.3078319893640778,0.2213639004421138,-0.0330315353965311
纯腔骨,359,0.3576649321609133,0.2479759921985417,-0.2150823617728547
纯通脊,359,0.4710616149597757,0.5082657250678644,-0.0012068554100641
绿宝花生油,32,0.2441468253971076,0.3053158781476592,-0.1081835577211334
绿宝调和油,33,-100.0,-100.0,-100.0
绿茶南瓜子,33,-100.0,-100.0,-100.0
罗氏虾,116,0.5569868380408777,0.6011315882706544,0.0
罗非鱼,309,0.0033235205540146,1.1045798479530306e-05,0.0
羊上脑,359,0.0753861498779062,0.0363408862044784,-0.1871356160129611
羊头,360,0.0091033354033397,9.657972676394798e-05,0.0
羊宝,304,0.0404708777551673,0.00164828103146,0.0
羊小腿,359,0.0728107013258074,0.0359196979476855,-0.1733767996243926
羊尾巴油,359,0.0009123595207485,8.324453994613535e-07,0.0
羊心,359,0.145571259923786,0.1436281279747334,-0.1729630451269894
羊排骨,359,0.0,0.0,1.0
羊肉片,359,0.0056984474295558,3.2472304279656007e-05,0.0
羊肚,359,0.002851321939641,8.130069506540885e-06,0.0
羊肝,360,2.107774272579783e-12,5.054834734871441e-24,0.0
羊肠,359,0.0014250811971609,2.030858448803741e-06,0.0
羊腩,359,0.0125792339008906,0.000432315933802,0.0
羊腰子,359,0.0114870795883079,0.0001385433908974,0.0
羊腰窝,359,0.1441299474648313,0.1432610797464518,-0.1699654845960228
羊腱子肉,359,0.1459214524797785,0.1420588680690438,-0.1601474225638575
羊蝎子,719,0.2928827129314949,0.2786874211432401,0.9962587168120496
羊蹄,359,0.0028501623943219,8.123433795214952e-06,0.0
羊里脊,359,0.148339571586684,0.1445152305129149,-0.1802077158554722
羊鞭,304,0.0169000443493686,0.0002856119009508,0.0
羊骨头,359,0.000796759019641,6.697829260592989e-07,0.0
美杏仁,32,0.2142857142857142,0.3214285714285714,-0.1666666666666665
老家辽星长粒香,19,0.0101281968518482,0.0006962484197737,-0.160414032956244
肉鸡,359,0.0002810332234489,7.905268217061898e-08,0.0
肥牛,359,0.0028490956126283,8.117345861556277e-06,0.0
肥膘肉,359,0.1428571428571428,0.1428571428571428,-0.1666666666666665
胖头鱼,619,0.02391396004104,0.0006891865078348,0.9992964554399186
胡桃,32,0.0,0.0,1.0
腔排骨,359,0.2171791209170947,0.1154165028563983,-0.3710081551426711
芥兰,258,0.1731128016813869,0.092605127792911,-0.0467476959290982
花生,32,0.1428571428571428,0.1428571428571428,-0.1666666666666665
花生米,32,0.192029468748396,0.0459042293086213,-4.998152629659858
花蛤,309,0.142966445030659,0.1238217703307982,0.0
花螺,227,0.0091327953493522,8.340795173862828e-05,0.0
苋菜,258,0.8962596736047349,2.169677222376964,0.0560338832721758
苦菊,259,0.2668130322962115,0.1118513545853663,0.5824216095479657
茼蒿,258,0.2508595335935054,0.1047456141196768,0.1263770056401419
荆芥,152,0.3863461893071934,0.3086290029710221,-0.5918759100610611
草鱼,929,0.0566948775998524,0.0054004195362987,0.9972630650330596
荞麦面,32,0.0104166666666666,0.0001085069444444,0.0
荠菜,142,0.2798132889949477,0.104590233594924,0.3970680651586734
莜麦面,33,-100.0,-100.0,-100.0
菊花菜,258,0.2008357379117965,0.1204639083833751,-0.1888683808228366
菜心,258,0.2960928304836576,0.1888182198492544,0.1082320219167741
菠菜,259,0.4338115721431717,0.2427305375772908,-3.530970034776096
葡萄干,33,1.099916082054323,1.5350383786401662,-0.2330636156289858
蒿子秆,259,1.4838971492313056,2.44586581473876,-11.374540518554385
薄皮核桃,32,0.0864335308212602,0.0183611546257933,-0.0282246590444297
薏仁米,33,-100.0,-100.0,-100.0
虹鳟鱼,309,0.0132996590105521,0.0001768816157567,0.0
虾仁,273,0.0657692306873843,0.0083393651649611,0.0
蚕蛹,309,0.0803400859489762,0.0161578635238744,0.0
蚕豆,65,0.0440042858762794,0.0019365097822459,0.0
蛏子,309,0.0506383767105588,0.0041672717998463,0.0
话梅,32,0.0,0.0,1.0
豇豆,32,0.0357142857142857,0.0089285714285714,-0.1666666666666663
豌豆苗,258,4.951544430667985,36.24521290163073,-0.0415749180733997
象拔蚌,211,0.0742485290842819,0.0055226646800537,0.0
赤贝,266,-100.0,-100.0,-100.0
通脊,359,0.1102040091847786,0.0794597292806613,-0.1536375510377501
金鲳鱼,619,0.036170021375315,0.0014989692864709,0.9984698021867277
金龙鱼东北大米,33,-100.0,-100.0,-100.0
钉螺,309,0.0016611587675924,2.7594484562664717e-06,0.0
银芽,33,0.5415207260186133,0.3981833286302119,-0.0268938475200202
长寿果,32,0.1428571428571428,0.1428571428571428,-0.1666666666666665
青柚,33,-100.0,-100.0,-100.0
青蒜,259,1.1263050504038403,1.5394201256465014,0.0117053893654952
青蛤,309,0.0083132284763613,6.911011770302718e-05,0.0
青豆,65,0.0970704179628501,0.0338304758798222,-0.105128878740859
青豌豆,33,-100.0,-100.0,-100.0
青鱼,310,3.642546581821599e-12,1.5511272808275532e-23,0.0
面包蟹,309,1.095006378016665,1.767255795241434,0.0
首农双河秋田小町,33,-100.0,-100.0,-100.0
首农双河长粒香大米,33,-100.0,-100.0,-100.0
香芹,258,0.158891163990535,0.0410850013037159,0.1415074354447414
香葱,259,1.203457113285053,1.6729600988530382,-4.702611815220791
高山娃娃,33,0.3102499390197404,0.1555817431999888,-0.0336956497355189
高粱米,32,0.0285714285714286,0.0057142857142857,-0.1666666666666665
鱿鱼,619,0.018471032101751,0.0004529697964597,0.999991202726902
鲁花非转基因大豆油,32,0.0833333333333333,0.0069444444444444,0.0
鲍鱼,929,0.0037903311969653,1.704664780782254e-05,0.9999991142250874
鲍鱼果,33,-100.0,-100.0,-100.0
鲐鲅,309,0.0033254126807178,1.105843010369744e-05,0.0
鲟鱼,309,0.0066455805189954,4.416374722237599e-05,0.0
鲢鱼,619,0.0031970450645302,1.2449694142079264e-05,0.999977406110631
鲤鱼,619,0.0367052830824192,0.0089612782753119,-0.1709403613074216
鲫鱼,929,0.0057604238545291,4.783454853547764e-05,0.9999739567457974
鲶鱼,309,0.0714285714285714,0.0357142857142857,-0.1666666666666665
鲽鱼,275,0.0,0.0,1.0
鳕鱼,310,-100.0,-100.0,-100.0
鸡头,360,-100.0,-100.0,-100.0
鸡心,359,0.0018848785997512,3.613189999215752e-06,0.0
鸡排腿,359,0.0581827232892715,0.0118719767431235,-0.337303127386328
鸡架子,359,0.0007123286386834,5.074121259889953e-07,0.0
鸡毛菜,257,0.4026279085639231,0.170734018957442,0.2880028145604545
鸡油,359,0.0,0.0,1.0
鸡爪,359,0.0162747702058539,0.0008239726226191,0.0
鸡琵琶腿,359,0.0376089201527135,0.0043469521491476,-0.2909130624741498
鸡翅,360,9.300496880574168e-13,9.027972127062331e-25,0.0
鸡翅中,359,0.0071420203664963,5.101084582383556e-05,0.0
鸡翅尖,360,3.1411064225851856e-12,1.029832916144777e-23,0.0
鸡翅根,359,0.0039909435418066,1.5927663512180964e-05,0.0
鸡肝,360,-100.0,-100.0,-100.0
鸡胗,359,0.0056677324323893,3.225183231904609e-05,0.0
鸡胸,359,0.0019955849750905,3.982369373764138e-06,0.0
鸡脖子,359,0.0002849088741248,8.117306699796754e-08,0.0
鸡边腿,359,0.0018529045465072,3.4332619696930528e-06,0.0
鸭头,359,0.0133720557795297,0.0001802019840247,0.0
鸭心,359,0.0007123735454412,5.074761590281723e-07,0.0
鸭肝,359,0.0078451859078639,6.154760885098829e-05,0.0
鸭肠,359,0.0028503280436532,8.124380573857976e-06,0.0
鸭胗,359,4.431373816760597e-19,1.969141450369401e-37,0.0
鸭脖子,359,1.287804598093517,11.576927426619068,-0.1672210779924574
鸭腿,359,0.000712277454532,5.073391765281961e-07,0.0
鸵鸟蛋,360,3.5167679209406293,17.241890902889192,-2.379410616966282
鸽子蛋,359,0.0015671055943786,2.455820086508513e-06,0.0
鹅蛋,359,0.0015591198603381,2.4366791033877704e-06,0.0
鹌鹑蛋,359,0.0148536863901808,0.0014451661987293,-0.1802190622956558
麦仁,32,0.0285714285714286,0.0057142857142857,-0.1666666666666665
黄心菜,248,0.1218531093448319,0.0461842160857785,-0.233256996295994
黄花鱼,929,0.0824091212309499,0.0079084689550884,0.9982385682781848
黄蚬子,309,0.024178573658154,0.0008054637594343,0.0
黄鳝,611,0.0182578047158352,0.0004531803094041,0.9999942886226438
黑土王秋田小町米,33,-100.0,-100.0,-100.0
黑爪公鸡,359,0.0069433990845214,4.834479798282302e-05,0.0
黑瓜子,32,0.1578621022498317,0.1373440731868458,-0.1216432643592406
黑芝麻,32,0.0714285714285714,0.0357142857142857,-0.1666666666666663
黑豆,32,0.0357142857142857,0.0089285714285714,-0.1666666666666663
黑香米,32,0.0461929563492245,0.0097810405821037,-0.2780559693948878
黑鱼,619,0.1401888798585496,0.0227509644504022,0.9896778031660212
黑龙江长粒稻花香米,32,0.025091508369337,0.0014999964425124,-0.1307665489709519
