数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
前臀尖,720,0.6373558453151158,0.6586867215164017,0.2196999294829952
北大荒精洁米,33,4.7683715642676816e-08,2.2737367374916617e-15,0.0
北方江米,33,0.1824297189712522,0.0332822436893558,0.0
南姜,34,1.4735150337219238,2.305556848434435,-15.395070922200423
南方江米,33,0.100224184989929,0.0104454636744287,0.0
去骨羊前腿,360,1.4308208016788253,3.468207661117689,-0.04926669883592
去骨羊后腿,360,1.3739412532133215,3.229722107591228,0.0424931060138591
变蛋,321,0.0206352076222819,0.0008850718560603,-0.4295026112167242
古币香油,33,0.24212646484375,0.0586304027274309,0.0
古船东北粳米,33,2.660751342764556e-05,7.079597708023385e-10,0.0
古船大米,33,6.675720198856538e-08,4.456524017342118e-15,0.0
古船大豆油,33,4.35430908203125,18.96779550431529,0.0
古船富强粉,66,0.0775418281555175,0.0105111964135478,-0.5868352073592811
古船标准粉,33,0.1175612950325011,0.0138228819121285,0.0
古船非转基因大豆油,33,2.1281661987304688,5.912073255167343,0.0
古船龙粳长粒大米,33,0.0279530000686647,0.0007841178677423,0.0
后肘,54,0.1940460205078125,0.0377178747244215,0.0
后肘（去骨）,306,1.6859497530707002,4.868478838513012,-0.7071520105027109
后肘（带骨）,306,1.160242064245816,2.2416428887052007,-0.92566054075697
后臀尖,720,0.6320402281624931,0.6591796084119973,0.2369186962052331
啤梨,33,1.7285366058349592,2.9941120088596955,0.0
嘎鱼,620,0.2000113805135091,0.1913070066112898,0.91194153895913
国产杏仁,33,0.0047578811645472,2.284263791804081e-05,0.0
基围虾,310,25.894536511651403,848.3477077175189,-2.6428921224939157
墨鱼,310,0.0131645202636718,0.0001733045937726,0.0
夏威夷果,33,1.0542278289794922,1.1114145530227688,0.0
多力葵花籽油,33,1.3552169799804688,1.8510393687756728,0.0
多宝鱼,310,1.9621218319596907,4.739450086408835,-1.0808548800155695
多春鱼,248,0.3595207048499066,0.1330036389524099,0.0
大榛,33,0.103184700012207,0.0120895687668962,0.0
大豆油,33,15.164642333984377,233.85750899929556,0.0
大雁蛋,265,0.4980248641967768,0.3229555589687875,-4.175569855269068
大麦,33,0.1574206352233886,0.0247812563941351,0.0
夹豆,34,6.287487030029297,39.56887730656308,-632.1020369050093
奶白菜,259,1.0692779819170637,1.5411728043431172,-6.955153107820014
奶花豆,33,0.0005626678466796,3.165951056871563e-07,0.0
好面缘面粉,33,0.0108691215515137,0.0001196772149432,0.0
姬娜果,33,3.1347146034240723,9.841290857537842,0.0
孢子甘蓝,34,5.459244728088377,31.58538458866858,-13.037948706074957
小公鱼,256,0.3144916693369547,0.3352131867331233,-0.3621361238679297
小河虾,466,1.1268526289198133,2.608283120744535,-1.1340498260637104
小海白虾,275,0.8684139985304612,1.590181851838609,-0.2931884894350673
小玉米,33,0.0,0.0,1.0
小白菜,259,1.062375158071518,2.3106439757370096,-3.3418209192171178
小米,33,0.253598690032959,0.0660504205936831,0.0
小米面,33,0.213655948638916,0.0456587268120074,0.0
小红扇贝,310,0.1830992369816221,0.0691130964062777,-1.3249645631071822
小里脊,360,1.0800039908465218,2.021721735350104,-0.3996767935707257
小青龙虾,278,1.2247220552884617,2.99063231335738,-0.3648387806444477
小黄花鱼,310,0.0,0.0,1.0
小龙虾,343,2.6706143003521547,9.51696806367148,-4.072921302661889
山楂干,33,0.4455928802490234,0.1985530149286205,0.0
山竹,33,8.128039360046387,66.58671158485413,-65.58671158485413
