ID,平均价
0,43.5
1,38.0
2,37.0
3,43.5
4,38.0
5,37.0
6,43.5
7,38.0
8,37.0
9,43.5
10,38.0
11,37.0
12,43.5
13,38.0
14,37.0
15,43.5
16,38.0
17,37.0
18,43.5
19,38.0
20,37.0
21,43.5
22,38.0
23,37.0
24,43.5
25,38.0
26,37.0
27,43.5
28,38.0
29,37.0
30,43.5
31,38.0
32,37.0
33,43.5
34,38.0
35,37.0
36,43.5
37,38.0
38,37.0
39,43.5
40,38.0
41,37.0
42,43.5
43,38.0
44,37.0
45,43.5
46,38.0
47,37.0
48,43.5
49,38.0
50,37.0
51,43.5
52,38.0
53,37.0
54,43.5
55,38.0
56,37.0
57,43.5
58,38.0
59,37.0
60,43.5
61,38.0
62,37.0
63,43.5
64,38.0
65,37.0
66,43.5
67,38.0
68,37.0
69,43.5
70,38.0
71,37.0
72,43.5
73,38.0
74,37.0
75,43.5
76,38.0
77,37.0
78,43.5
79,38.0
80,37.0
81,43.5
82,38.0
83,37.0
84,43.5
85,38.0
86,37.0
87,43.5
88,38.0
89,37.0
90,43.5
91,38.0
92,37.0
93,43.5
94,38.0
95,37.0
96,43.5
97,38.0
98,37.0
99,43.5
100,38.0
101,37.0
102,43.5
103,38.0
104,37.0
105,43.5
106,38.0
107,37.0
108,43.5
109,38.0
110,37.0
111,43.5
112,38.0
113,37.0
114,43.5
115,38.0
116,37.0
117,43.5
118,38.0
119,37.0
120,42.5
121,38.0
122,37.0
123,42.5
124,38.0
125,37.0
126,42.5
127,38.0
128,37.0
129,42.5
130,38.0
131,37.0
132,42.5
133,38.0
134,37.0
135,42.5
136,38.0
137,37.0
138,42.5
139,38.0
140,37.0
141,42.5
142,38.0
143,37.0
144,42.5
145,38.0
146,37.0
147,42.5
148,38.0
149,37.0
150,42.5
151,38.0
152,37.0
153,42.5
154,38.0
155,37.0
156,42.5
157,38.0
158,37.0
159,42.5
160,38.0
161,37.0
162,42.5
163,38.0
164,37.0
165,42.5
166,38.0
167,37.0
168,42.5
169,38.0
170,37.0
171,42.5
172,38.0
173,37.0
174,42.5
175,38.0
176,37.0
177,42.5
178,38.0
179,37.0
180,42.5
181,38.0
182,37.0
183,42.5
184,38.0
185,37.0
186,42.5
187,38.0
188,37.0
189,42.5
190,38.0
191,37.0
192,42.5
193,38.0
194,37.0
195,42.5
196,38.0
197,37.0
198,42.5
199,38.0
200,37.0
201,42.5
202,38.0
203,37.0
204,42.5
205,38.0
206,37.0
207,42.5
208,38.0
209,37.0
210,42.5
211,38.0
212,37.0
213,42.5
214,38.0
215,37.0
216,42.5
217,38.0
218,37.0
219,42.5
220,38.0
221,37.0
222,42.5
223,38.0
224,37.0
225,42.5
226,38.0
227,37.0
228,42.5
229,38.0
230,37.0
231,42.5
232,38.0
233,37.0
234,42.5
235,38.0
236,37.0
237,42.5
238,38.0
239,37.0
240,42.5
241,38.0
242,37.0
243,42.5
244,38.0
245,37.0
246,42.5
247,38.0
248,37.0
249,42.5
250,38.0
251,37.0
252,42.5
253,37.0
254,36.0
255,42.5
256,37.0
257,35.5
258,42.5
259,37.0
260,35.5
261,42.5
262,37.0
263,35.5
264,42.5
265,37.0
266,35.5
267,42.5
268,37.0
269,35.5
270,42.5
271,37.0
272,35.5
273,42.5
274,37.0
275,35.5
276,42.5
277,37.0
278,35.5
279,42.5
280,37.0
281,35.5
282,42.5
283,37.0
284,35.5
285,42.5
286,37.0
287,35.5
288,42.5
289,37.0
290,35.5
291,42.5
292,37.0
293,35.5
294,42.5
295,37.0
296,35.5
297,42.5
298,37.0
299,35.5
300,42.5
301,37.0
302,35.5
303,42.5
304,37.0
305,35.5
306,42.5
307,37.0
308,35.5
309,42.5
310,37.0
311,35.5
312,42.5
313,37.0
314,35.5
315,42.5
316,37.0
317,35.5
318,42.5
319,37.0
320,35.5
321,42.5
322,37.0
323,35.5
324,42.5
325,37.0
326,35.5
327,42.5
328,37.0
329,35.5
330,42.5
331,37.0
332,35.5
333,42.5
334,37.0
335,35.5
336,42.5
337,37.0
338,35.5
339,42.5
340,37.0
341,35.5
342,42.5
343,37.0
344,35.5
345,42.5
346,37.0
347,35.5
348,42.5
349,37.0
350,35.5
351,42.5
352,37.0
353,35.5
354,42.5
355,37.0
356,35.5
357,42.5
358,37.0
359,35.5
360,42.5
361,37.0
362,35.5
363,42.5
364,37.0
365,35.5
366,42.5
367,37.0
368,35.5
369,42.5
370,37.0
371,35.5
372,42.5
373,37.0
374,35.5
375,42.5
376,37.0
377,35.5
378,42.5
379,37.0
380,35.5
381,42.5
382,37.0
383,35.5
384,42.5
385,37.0
386,35.5
387,42.5
388,37.0
389,35.5
390,42.5
391,37.0
392,35.5
393,42.5
394,37.0
395,35.5
396,42.5
397,37.0
398,35.5
399,42.5
400,37.0
401,35.5
402,42.5
403,37.0
404,35.5
405,42.5
406,37.0
407,35.5
408,42.5
409,37.0
410,35.5
411,42.5
412,37.0
413,35.5
414,42.5
415,37.0
416,35.5
417,42.5
418,37.0
419,35.5
420,42.5
421,37.0
422,35.5
423,42.5
424,37.0
425,35.5
426,42.5
427,37.0
428,35.5
429,42.5
430,37.0
431,35.5
432,42.5
433,37.0
434,35.5
435,42.5
436,37.0
437,35.5
438,42.5
439,37.0
440,35.5
