一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期
水产,虾蟹类,兰花蟹,100.0,105.0,110.0,斤,2023-04-21
水产,虾蟹类,兰花蟹,100.0,105.0,110.0,斤,2023-04-23
水产,虾蟹类,兰花蟹,100.0,105.0,110.0,斤,2023-04-24
水产,虾蟹类,兰花蟹,100.0,105.0,110.0,斤,2023-04-25
水产,虾蟹类,兰花蟹,100.0,105.0,110.0,斤,2023-04-26
水产,虾蟹类,兰花蟹,100.0,105.0,110.0,斤,2023-04-27
水产,虾蟹类,兰花蟹,110.0,120.0,130.0,斤,2023-04-28
水产,虾蟹类,兰花蟹,110.0,120.0,130.0,斤,2023-04-30
水产,虾蟹类,兰花蟹,110.0,120.0,130.0,斤,2023-05-01
水产,虾蟹类,兰花蟹,110.0,120.0,130.0,斤,2023-05-02
水产,虾蟹类,兰花蟹,110.0,120.0,130.0,斤,2023-05-03
水产,虾蟹类,兰花蟹,110.0,120.0,130.0,斤,2023-05-04
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-05
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-07
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-08
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-09
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-10
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-11
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-12
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-14
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-15
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-16
水产,虾蟹类,兰花蟹,120.0,135.0,150.0,斤,2023-05-17
水产,虾蟹类,兰花蟹,120.0,125.0,130.0,斤,2023-05-18
水产,虾蟹类,兰花蟹,120.0,125.0,130.0,斤,2023-05-19
水产,虾蟹类,兰花蟹,120.0,125.0,130.0,斤,2023-05-21
水产,虾蟹类,兰花蟹,120.0,125.0,130.0,斤,2023-05-22
水产,虾蟹类,兰花蟹,120.0,125.0,130.0,斤,2023-05-23
水产,虾蟹类,兰花蟹,120.0,125.0,130.0,斤,2023-05-24
水产,虾蟹类,兰花蟹,120.0,125.0,130.0,斤,2023-05-25
水产,虾蟹类,兰花蟹,120.0,125.0,130.0,斤,2023-05-26
