一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2024-01-01,0
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2024-01-01,1
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2024-01-01,2
水产,海水鱼,带鱼,10.0,11.0,12.0,斤,2024-01-01,3
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2024-01-01,4
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2024-01-01,5
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2023-12-31,6
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2023-12-31,7
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2023-12-31,8
水产,海水鱼,带鱼,12.0,12.5,13.0,斤,2023-12-31,9
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2023-12-31,10
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2023-12-31,11
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2023-12-29,12
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2023-12-29,13
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2023-12-29,14
水产,海水鱼,带鱼,12.0,12.5,13.0,斤,2023-12-29,15
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2023-12-29,16
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2023-12-29,17
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2023-12-28,18
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2023-12-28,19
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2023-12-28,20
水产,海水鱼,带鱼,12.0,12.5,13.0,斤,2023-12-28,21
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2023-12-28,22
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2023-12-28,23
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2023-12-27,24
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2023-12-27,25
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2023-12-27,26
水产,海水鱼,带鱼,12.0,12.5,13.0,斤,2023-12-27,27
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2023-12-27,28
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2023-12-27,29
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2023-12-26,30
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2023-12-26,31
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2023-12-26,32
水产,海水鱼,带鱼,12.0,12.5,13.0,斤,2023-12-26,33
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2023-12-26,34
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2023-12-26,35
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2023-12-25,36
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2023-12-25,37
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2023-12-25,38
水产,海水鱼,带鱼,12.0,12.5,13.0,斤,2023-12-25,39
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2023-12-25,40
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2023-12-25,41
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2023-12-24,42
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2023-12-24,43
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2023-12-24,44
水产,海水鱼,带鱼,12.0,12.5,13.0,斤,2023-12-24,45
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2023-12-24,46
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2023-12-24,47
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2023-12-22,48
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2023-12-22,49
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2023-12-22,50
水产,海水鱼,带鱼,12.0,12.5,13.0,斤,2023-12-22,51
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2023-12-22,52
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2023-12-22,53
水产,海水鱼,带鱼,8.0,8.5,9.0,斤,2023-12-21,54
水产,海水鱼,带鱼,14.0,14.5,15.0,斤,2023-12-21,55
水产,海水鱼,带鱼,16.0,16.5,17.0,斤,2023-12-21,56
水产,海水鱼,带鱼,12.0,12.5,13.0,斤,2023-12-21,57
水产,海水鱼,带鱼,18.0,18.5,19.0,斤,2023-12-21,58
水产,海水鱼,带鱼,19.0,19.5,20.0,斤,2023-12-21,59
水产,海水鱼,带鱼,7.0,7.5,8.0,斤,2023-12-20,60
