一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-12-31,0
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-12-20,1
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-12-10,2
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-11-30,3
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-11-20,4
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-11-10,5
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-10-31,6
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-10-20,7
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-10-10,8
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-09-30,9
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-09-20,10
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-09-10,11
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-08-31,12
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-08-20,13
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-08-10,14
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-07-31,15
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-07-20,16
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-07-10,17
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-06-30,18
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-06-20,19
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-06-10,20
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-05-31,21
水果,干果,蚕豆,8.0,8.0,8.0,斤,2023-05-20,22
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-05-10,23
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-04-30,24
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-04-10,25
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-03-31,26
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-03-20,27
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-03-10,28
水果,干果,蚕豆,7.0,7.5,8.0,斤,2023-02-28,29
水果,干果,蚕豆,6.0,7.0,8.0,斤,2023-02-20,30
水果,干果,蚕豆,6.0,7.0,8.0,斤,2023-01-31,31
水果,干果,蚕豆,6.0,7.0,8.0,斤,2023-01-10,32
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-12-31,33
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-12-20,34
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-12-10,35
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-11-30,36
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-11-20,37
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-11-10,38
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-10-31,39
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-10-20,40
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-10-10,41
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-09-30,42
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-09-20,43
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-09-10,44
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-08-31,45
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-08-20,46
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-08-10,47
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-07-31,48
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-07-20,49
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-07-10,50
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-06-30,51
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-06-20,52
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-06-10,53
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-05-31,54
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-05-20,55
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-05-10,56
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-04-30,57
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-04-10,58
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-03-31,59
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-03-20,60
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-03-10,61
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-02-28,62
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-02-20,63
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-01-31,64
粮油,杂粮类,蚕豆,4.5,5.0,5.5,斤,2023-01-10,65
,,,,4.457452783371584,,,,66
,,,,4.390215333777755,,,,67
,,,,4.322977884183927,,,,68
,,,,4.2557404345900975,,,,69
,,,,4.188502984996269,,,,70
,,,,4.121265535402441,,,,71
,,,,4.054028085808612,,,,72
