一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期
水果,进口果,澳柑,12.0,13.0,14.0,斤,2023-12-31
水果,进口果,澳柑,12.0,13.0,14.0,斤,2023-12-20
水果,进口果,澳柑,12.0,13.0,14.0,斤,2023-12-10
水果,进口果,澳柑,12.0,13.0,14.0,斤,2023-11-30
水果,进口果,澳柑,12.0,13.0,14.0,斤,2023-11-20
水果,进口果,澳柑,10.0,12.5,15.0,斤,2023-11-10
水果,进口果,澳柑,10.0,12.5,15.0,斤,2023-10-31
水果,进口果,澳柑,10.0,12.5,15.0,斤,2023-10-20
水果,进口果,澳柑,14.5,15.5,16.5,斤,2023-10-10
水果,进口果,澳柑,14.5,15.5,16.5,斤,2023-09-30
水果,进口果,澳柑,14.5,16.5,18.5,斤,2023-09-20
水果,进口果,澳柑,14.5,16.5,18.5,斤,2023-09-10
水果,进口果,澳柑,14.5,16.5,18.5,斤,2023-08-31
水果,进口果,澳柑,15.5,16.5,17.5,斤,2023-08-20
水果,进口果,澳柑,15.5,17.0,18.5,斤,2023-08-10
水果,进口果,澳柑,15.5,17.0,18.5,斤,2023-07-31
