一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期
水果,进口果,火箭果,31.0,31.5,32.0,斤,2023-03-10
水果,进口果,火箭果,31.0,31.5,32.0,斤,2023-02-28
水果,进口果,火箭果,31.0,31.5,32.0,斤,2023-02-20
水果,进口果,火箭果,31.0,31.5,32.0,斤,2023-01-31
水果,进口果,火箭果,31.0,31.5,32.0,斤,2023-01-10
