一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期
蔬菜,特菜,兰花,13.0,13.5,14.0,斤,2023-12-31
蔬菜,特菜,兰花,13.0,13.5,14.0,斤,2023-12-20
蔬菜,特菜,兰花,12.0,12.5,13.0,斤,2023-12-10
蔬菜,特菜,兰花,11.0,11.5,12.0,斤,2023-11-30
蔬菜,特菜,兰花,11.0,11.5,12.0,斤,2023-11-20
蔬菜,特菜,兰花,10.0,10.5,11.0,斤,2023-11-10
蔬菜,特菜,兰花,10.0,10.5,11.0,斤,2023-10-31
蔬菜,特菜,兰花,9.0,9.5,10.0,斤,2023-10-20
蔬菜,特菜,兰花,12.0,12.5,13.0,斤,2023-10-10
蔬菜,特菜,兰花,12.0,12.5,13.0,斤,2023-10-10
蔬菜,特菜,兰花,13.0,13.5,14.0,斤,2023-09-30
蔬菜,特菜,兰花,13.0,13.5,14.0,斤,2023-09-20
蔬菜,特菜,兰花,13.0,13.5,14.0,斤,2023-09-10
蔬菜,特菜,兰花,18.0,18.5,19.0,斤,2023-08-31
蔬菜,特菜,兰花,30.0,30.5,31.0,斤,2023-08-20
蔬菜,特菜,兰花,32.0,32.5,33.0,斤,2023-08-10
蔬菜,特菜,兰花,33.0,33.5,34.0,斤,2023-07-31
蔬菜,特菜,兰花,39.0,39.5,40.0,斤,2023-07-20
蔬菜,特菜,兰花,38.0,38.5,39.0,斤,2023-07-10
蔬菜,特菜,兰花,35.0,35.5,36.0,斤,2023-06-30
蔬菜,特菜,兰花,30.0,30.5,31.0,斤,2023-06-20
蔬菜,特菜,兰花,26.0,26.5,27.0,斤,2023-06-10
蔬菜,特菜,兰花,22.0,22.5,23.0,斤,2023-05-31
蔬菜,特菜,兰花,18.0,18.5,19.0,斤,2023-05-20
蔬菜,特菜,兰花,18.0,18.5,19.0,斤,2023-05-10
蔬菜,特菜,兰花,21.0,21.5,22.0,斤,2023-04-30
蔬菜,特菜,兰花,16.0,16.5,17.0,斤,2023-04-10
蔬菜,特菜,兰花,20.0,20.5,21.0,斤,2023-03-31
蔬菜,特菜,兰花,23.0,23.5,24.0,斤,2023-03-20
蔬菜,特菜,兰花,27.0,27.5,28.0,斤,2023-03-10
蔬菜,特菜,兰花,18.0,18.5,19.0,斤,2023-02-28
蔬菜,特菜,兰花,18.0,18.5,19.0,斤,2023-02-20
蔬菜,特菜,兰花,18.0,19.0,20.0,斤,2023-01-31
蔬菜,特菜,兰花,18.0,19.0,20.0,斤,2023-01-10
