一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期
蔬菜,水菜,空心菜,7.0,7.5,8.0,斤,2024-01-01
蔬菜,水菜,空心菜,7.0,7.5,8.0,斤,2023-12-29
蔬菜,水菜,空心菜,7.0,7.5,8.0,斤,2023-12-28
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-27
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-26
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-25
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-22
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-21
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-20
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-19
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-18
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-15
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-14
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-13
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-12
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-11
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-12-08
蔬菜,水菜,空心菜,6.5,7.0,7.5,斤,2023-12-07
蔬菜,水菜,空心菜,6.0,6.5,7.0,斤,2023-12-06
蔬菜,水菜,空心菜,6.0,6.5,7.0,斤,2023-12-05
蔬菜,水菜,空心菜,6.0,6.5,7.0,斤,2023-12-04
蔬菜,水菜,空心菜,6.0,6.25,6.5,斤,2023-12-01
蔬菜,水菜,空心菜,6.0,6.25,6.5,斤,2023-11-30
蔬菜,水菜,空心菜,5.0,5.5,6.0,斤,2023-11-29
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-11-28
蔬菜,水菜,空心菜,6.5,7.0,7.5,斤,2023-11-27
蔬菜,水菜,空心菜,6.5,7.0,7.5,斤,2023-11-24
蔬菜,水菜,空心菜,6.5,6.75,7.0,斤,2023-11-23
蔬菜,水菜,空心菜,6.0,6.25,6.5,斤,2023-11-22
蔬菜,水菜,空心菜,4.5,5.0,5.5,斤,2023-11-21
蔬菜,水菜,空心菜,5.0,5.5,6.0,斤,2023-11-20
蔬菜,水菜,空心菜,4.5,4.75,5.0,斤,2023-11-17
蔬菜,水菜,空心菜,4.5,4.75,5.0,斤,2023-11-16
蔬菜,水菜,空心菜,4.0,4.5,5.0,斤,2023-11-15
蔬菜,水菜,空心菜,5.0,5.25,5.5,斤,2023-11-14
蔬菜,水菜,空心菜,5.0,5.25,5.5,斤,2023-11-13
蔬菜,水菜,空心菜,4.0,4.25,4.5,斤,2023-11-10
蔬菜,水菜,空心菜,4.0,4.25,4.5,斤,2023-11-09
蔬菜,水菜,空心菜,4.0,4.25,4.5,斤,2023-11-08
蔬菜,水菜,空心菜,3.5,3.75,4.0,斤,2023-11-07
蔬菜,水菜,空心菜,3.5,3.75,4.0,斤,2023-11-06
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-11-03
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-11-02
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-11-01
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-10-31
蔬菜,水菜,空心菜,2.5,3.0,3.5,斤,2023-10-30
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-10-27
蔬菜,水菜,空心菜,3.0,3.25,3.5,斤,2023-10-26
蔬菜,水菜,空心菜,3.0,3.25,3.5,斤,2023-10-25
蔬菜,水菜,空心菜,2.5,3.0,3.5,斤,2023-10-24
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-10-23
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-10-20
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-10-19
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-10-18
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-17
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-16
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-13
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-12
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-11
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-10
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-09
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-06
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-06
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-05
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-04
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-10-03
蔬菜,水菜,空心菜,1.5,2.0,2.5,斤,2023-10-02
蔬菜,水菜,空心菜,1.5,2.0,2.5,斤,2023-09-29
蔬菜,水菜,空心菜,1.5,2.0,2.5,斤,2023-09-28
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-09-27
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-09-26
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-09-25
蔬菜,水菜,空心菜,1.5,2.0,2.5,斤,2023-09-22
蔬菜,水菜,空心菜,2.0,2.5,3.0,斤,2023-09-21
蔬菜,水菜,空心菜,2.0,2.5,3.0,斤,2023-09-20
蔬菜,水菜,空心菜,2.0,2.5,3.0,斤,2023-09-19
蔬菜,水菜,空心菜,4.0,4.25,4.5,斤,2023-09-18
蔬菜,水菜,空心菜,4.0,4.25,4.5,斤,2023-09-15
蔬菜,水菜,空心菜,3.5,4.0,4.5,斤,2023-09-14
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-09-13
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-09-12
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-09-11
蔬菜,水菜,空心菜,1.8,2.15,2.5,斤,2023-09-08
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-09-07
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-09-06
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-09-05
蔬菜,水菜,空心菜,2.3,2.75,3.2,斤,2023-09-04
蔬菜,水菜,空心菜,3.0,3.25,3.5,斤,2023-09-01
蔬菜,水菜,空心菜,3.0,3.25,3.5,斤,2023-08-31
蔬菜,水菜,空心菜,3.0,3.25,3.5,斤,2023-08-30
蔬菜,水菜,空心菜,3.0,3.5,4.0,斤,2023-08-29
蔬菜,水菜,空心菜,3.0,3.5,4.0,斤,2023-08-28
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-08-25
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-08-24
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-08-23
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-08-22
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-08-21
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-08-18
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-08-17
蔬菜,水菜,空心菜,2.5,3.0,3.5,斤,2023-08-16
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-08-15
蔬菜,水菜,空心菜,3.5,3.75,4.0,斤,2023-08-14
蔬菜,水菜,空心菜,4.5,4.75,5.0,斤,2023-08-11
蔬菜,水菜,空心菜,4.5,4.75,5.0,斤,2023-08-10
蔬菜,水菜,空心菜,4.5,4.75,5.0,斤,2023-08-09
蔬菜,水菜,空心菜,4.5,4.75,5.0,斤,2023-08-08
蔬菜,水菜,空心菜,4.5,4.75,5.0,斤,2023-08-07
蔬菜,水菜,空心菜,10.0,10.5,11.0,斤,2023-08-04
蔬菜,水菜,空心菜,7.0,7.5,8.0,斤,2023-08-03
蔬菜,水菜,空心菜,5.0,5.25,5.5,斤,2023-08-02
蔬菜,水菜,空心菜,4.5,4.75,5.0,斤,2023-08-01
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-07-31
蔬菜,水菜,空心菜,2.0,2.4,2.8,斤,2023-07-28
蔬菜,水菜,空心菜,2.0,2.4,2.8,斤,2023-07-27
蔬菜,水菜,空心菜,2.5,2.75,3.0,斤,2023-07-26
蔬菜,水菜,空心菜,1.8,2.05,2.3,斤,2023-07-25
蔬菜,水菜,空心菜,1.8,2.2,2.6,斤,2023-07-24
蔬菜,水菜,空心菜,4.5,4.75,5.0,斤,2023-07-21
蔬菜,水菜,空心菜,4.0,4.25,4.5,斤,2023-07-20
蔬菜,水菜,空心菜,3.5,3.75,4.0,斤,2023-07-19
蔬菜,水菜,空心菜,4.0,4.25,4.5,斤,2023-07-18
蔬菜,水菜,空心菜,4.0,4.25,4.5,斤,2023-07-17
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-07-14
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-07-13
蔬菜,水菜,空心菜,2.0,2.25,2.5,斤,2023-07-12
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-07-11
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-07-10
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-07-07
蔬菜,水菜,空心菜,1.5,2.0,2.5,斤,2023-07-06
蔬菜,水菜,空心菜,1.5,2.0,2.5,斤,2023-07-05
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-07-04
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-07-03
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-06-30
蔬菜,水菜,空心菜,1.5,1.75,2.0,斤,2023-06-29
