一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期
水果,进口果,榴莲,31.2,34.6,38.0,斤,2023-12-31
水果,进口果,榴莲,26.0,28.5,31.0,斤,2023-12-31
水果,进口果,榴莲,31.2,35.9,40.6,斤,2023-12-20
水果,进口果,榴莲,26.0,28.5,31.0,斤,2023-12-20
水果,进口果,榴莲,31.2,35.9,40.6,斤,2023-12-10
水果,进口果,榴莲,26.0,28.5,31.0,斤,2023-12-10
水果,进口果,榴莲,34.0,37.0,40.0,斤,2023-11-30
水果,进口果,榴莲,26.0,28.5,31.0,斤,2023-11-30
水果,进口果,榴莲,34.0,36.5,39.0,斤,2023-11-20
水果,进口果,榴莲,26.0,28.5,31.0,斤,2023-11-20
水果,进口果,榴莲,34.0,39.5,45.0,斤,2023-11-10
水果,进口果,榴莲,26.0,28.5,31.0,斤,2023-11-10
水果,进口果,榴莲,25.0,26.5,28.0,斤,2023-10-31
水果,进口果,榴莲,22.0,23.5,25.0,斤,2023-10-31
水果,进口果,榴莲,23.5,25.0,26.5,斤,2023-10-20
水果,进口果,榴莲,19.0,19.75,20.5,斤,2023-10-20
水果,进口果,榴莲,21.8,22.65,23.5,斤,2023-10-10
水果,进口果,榴莲,18.0,20.0,22.0,斤,2023-10-10
水果,进口果,榴莲,21.8,22.65,23.5,斤,2023-09-30
水果,进口果,榴莲,18.0,20.0,22.0,斤,2023-09-30
水果,进口果,榴莲,21.8,23.4,25.0,斤,2023-09-20
水果,进口果,榴莲,18.0,20.0,22.0,斤,2023-09-20
水果,进口果,榴莲,23.0,24.5,26.0,斤,2023-09-10
水果,进口果,榴莲,18.0,20.0,22.0,斤,2023-09-10
水果,进口果,榴莲,26.5,27.25,28.0,斤,2023-08-31
水果,进口果,榴莲,20.0,21.75,23.5,斤,2023-08-20
水果,进口果,榴莲,23.5,25.0,26.5,斤,2023-08-10
水果,进口果,榴莲,25.6,27.15,28.7,斤,2023-07-31
水果,进口果,榴莲,21.8,23.7,25.6,斤,2023-07-20
水果,进口果,榴莲,18.0,19.5,21.0,斤,2023-07-10
水果,进口果,榴莲,19.0,20.5,22.0,斤,2023-06-30
水果,进口果,榴莲,17.5,18.1,18.7,斤,2023-06-30
水果,进口果,榴莲,21.8,23.4,25.0,斤,2023-06-20
水果,进口果,榴莲,14.8,15.15,15.5,斤,2023-06-20
水果,进口果,榴莲,23.5,25.25,27.0,斤,2023-06-10
水果,进口果,榴莲,14.8,15.15,15.5,斤,2023-06-10
水果,进口果,榴莲,38.0,39.0,40.0,斤,2023-05-31
水果,进口果,榴莲,23.0,24.0,25.0,斤,2023-05-31
水果,进口果,榴莲,29.0,31.0,33.0,斤,2023-05-20
水果,进口果,榴莲,24.0,25.5,27.0,斤,2023-05-10
水果,进口果,榴莲,24.0,25.5,27.0,斤,2023-04-30
水果,进口果,榴莲,28.0,29.5,31.0,斤,2023-04-10
水果,进口果,榴莲,32.0,33.5,35.0,斤,2023-03-31
水果,进口果,榴莲,28.0,33.0,38.0,斤,2023-03-20
水果,进口果,榴莲,31.0,36.5,42.0,斤,2023-03-10
水果,进口果,榴莲,31.0,36.5,42.0,斤,2023-02-28
水果,进口果,榴莲,31.0,36.5,42.0,斤,2023-02-20
水果,进口果,榴莲,35.0,36.0,37.0,斤,2023-01-31
水果,进口果,榴莲,32.0,33.5,35.0,斤,2023-01-10
