一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-12-31,0
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-12-20,1
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-12-10,2
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-11-30,3
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-11-20,4
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-11-10,5
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-10-31,6
蔬菜,特菜,紫菜头,4.0,4.5,5.0,斤,2023-10-20,7
蔬菜,特菜,紫菜头,4.0,4.25,4.5,斤,2023-10-10,8
蔬菜,特菜,紫菜头,4.0,4.25,4.5,斤,2023-10-10,9
蔬菜,特菜,紫菜头,4.0,4.25,4.5,斤,2023-09-30,10
蔬菜,特菜,紫菜头,4.0,4.5,5.0,斤,2023-09-20,11
蔬菜,特菜,紫菜头,4.0,4.5,5.0,斤,2023-09-10,12
蔬菜,特菜,紫菜头,4.0,4.5,5.0,斤,2023-08-31,13
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-08-20,14
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-08-10,15
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-07-31,16
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-07-20,17
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-07-10,18
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-06-30,19
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-06-20,20
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-06-10,21
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-05-31,22
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-05-20,23
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-05-10,24
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-04-30,25
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-04-10,26
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-03-31,27
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-03-20,28
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-03-10,29
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-02-28,30
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-02-20,31
蔬菜,特菜,紫菜头,5.0,5.25,5.5,斤,2023-01-31,32
蔬菜,特菜,紫菜头,4.5,4.75,5.0,斤,2023-01-10,33
,,,,4.96980056980057,,,,34
,,,,4.9762413512413515,,,,35
,,,,4.9826821326821324,,,,36
,,,,4.989122914122914,,,,37
,,,,4.995563695563695,,,,38
,,,,5.002004477004477,,,,39
,,,,5.008445258445258,,,,40
