ID,平均价
0,21.0
1,21.0
2,21.0
3,21.0
4,21.0
5,22.5
6,22.5
7,22.5
8,22.5
9,22.5
10,22.5
11,22.5
12,22.5
13,22.5
14,22.5
15,22.5
16,22.5
17,22.5
18,22.5
19,22.5
20,23.0
21,23.0
22,23.0
23,23.0
24,23.0
25,23.0
26,23.0
27,23.5
28,23.5
29,23.5
30,23.5
31,23.5
32,23.5
33,23.5
34,23.5
35,23.5
36,23.5
37,23.5
38,23.5
39,23.5
40,24.0
41,24.0
42,24.0
43,24.0
44,23.0
45,23.0
46,23.5
47,23.5
48,23.0
49,22.5
50,21.5
51,21.5
52,21.5
53,21.5
54,21.5
55,21.5
56,21.5
57,21.5
58,21.5
59,21.5
60,21.5
61,21.5
62,21.5
63,21.5
64,21.5
65,21.0
66,21.0
67,21.5
68,21.5
69,21.5
70,21.5
71,21.5
72,21.5
73,21.5
74,21.5
75,21.5
76,20.5
77,20.5
78,20.5
79,20.5
80,20.5
81,20.5
82,20.5
83,21.0
84,21.0
85,21.0
86,21.0
87,21.0
88,21.0
89,21.0
90,21.0
91,21.0
92,21.0
93,21.0
94,21.0
95,21.0
96,21.0
97,21.0
98,22.0
99,22.0
100,22.0
101,22.0
102,22.0
103,22.0
104,22.0
105,21.5
106,21.5
107,21.5
108,21.5
109,21.5
110,21.5
111,21.5
112,21.5
113,21.5
114,21.5
115,21.5
116,21.5
117,21.5
118,22.5
119,22.5
120,22.5
121,22.5
122,22.5
123,22.5
124,22.5
125,22.5
126,22.5
127,22.5
128,23.0
129,23.0
130,23.0
131,23.0
132,23.0
133,23.0
134,23.0
135,23.0
136,23.0
137,23.0
138,23.0
139,23.0
140,23.0
141,23.0
142,23.0
143,23.0
144,23.0
145,23.0
146,23.0
147,23.0
148,23.0
149,23.0
150,23.0
151,23.0
152,23.0
153,23.0
154,22.5
155,22.5
156,24.5
157,24.5
158,24.5
159,24.5
160,24.5
161,24.5
162,24.5
163,24.5
164,24.5
165,24.5
166,24.5
167,24.5
168,24.5
169,24.5
170,24.5
171,24.5
172,24.5
173,24.5
174,24.5
175,24.5
176,24.5
177,24.5
178,24.5
179,25.0
180,25.0
181,25.0
182,25.0
183,25.0
184,25.0
185,25.0
186,25.0
187,25.0
188,25.0
189,25.0
190,25.0
191,25.0
192,25.0
193,25.0
194,25.0
195,25.0
196,25.0
197,25.0
198,25.0
199,25.0
200,25.0
201,25.0
202,25.0
203,25.0
204,25.0
205,25.0
206,25.0
207,25.0
208,25.0
209,25.0
210,25.0
211,25.0
212,25.0
213,25.0
214,25.0
215,25.0
216,25.0
217,26.0
218,26.0
219,26.0
220,26.0
221,26.0
222,26.0
223,26.0
224,26.0
225,26.0
226,26.0
227,26.0
228,26.0
229,26.0
230,26.0
231,26.0
232,26.0
233,26.0
234,26.0
235,26.0
236,26.0
237,26.0
238,26.0
239,26.0
240,26.0
241,26.0
242,26.0
243,26.0
244,26.500000000000004
245,26.500000000000004
246,26.500000000000004
247,26.500000000000004
248,26.500000000000004
249,26.500000000000004
250,26.500000000000004
251,26.500000000000004
252,26.500000000000004
253,26.500000000000004
254,26.500000000000004
255,26.500000000000004
256,26.500000000000004
257,26.500000000000004
258,26.500000000000004
259,26.0
260,25.5
261,25.5
262,25.5
263,25.5
264,25.5
265,25.5
266,25.5
267,25.5
268,25.5
269,25.5
270,25.5
271,25.5
272,25.5
273,25.5
274,25.5
275,26.0
276,25.5
277,25.5
278,25.5
279,25.5
280,25.5
281,25.5
282,25.5
283,25.5
284,25.5
285,25.5
286,25.5
287,26.500000000000004
288,26.500000000000004
289,26.500000000000004
290,26.500000000000004
291,26.500000000000004
292,26.500000000000004
293,26.500000000000004
294,26.500000000000004
295,26.500000000000004
296,26.500000000000004
297,26.500000000000004
298,26.500000000000004
299,26.500000000000004
300,26.500000000000004
301,26.500000000000004
302,26.500000000000004
303,26.500000000000004
304,26.500000000000004
305,26.500000000000004
306,27.0
307,27.0
308,27.0
309,27.0
310,27.0
311,27.0
312,27.0
313,27.0
314,27.0
315,25.5
316,25.5
317,25.5
318,25.5
319,25.5
320,25.0
321,25.0
322,25.0
323,25.0
324,25.0
325,25.0
326,25.0
327,25.0
328,25.0
329,25.5
330,25.5
331,25.5
332,25.5
333,25.5
334,25.5
335,25.5
336,25.5
337,25.5
338,25.5
339,25.5
340,25.0
341,25.0
342,25.0
343,25.0
344,25.0
345,25.0
346,25.5
347,25.5
348,24.5
349,24.5
350,24.5
351,24.5
352,24.5
353,24.5
354,24.5
355,24.5
356,24.5
357,24.5
358,24.5
359,24.5
360,24.87221336364746
