ID,平均价
0,5.500000000000001
1,4.25
2,4.75
3,4.75
4,4.75
5,4.5
6,4.5
7,4.5
8,4.5
9,4.5
10,4.5
11,2.5
12,2.5
13,2.25
14,2.25
15,2.25
16,2.25
17,2.25
18,2.25
19,2.25
20,2.25
21,2.25
22,2.65
23,2.65
24,2.65
25,2.65
26,2.65
27,2.65
28,2.65
29,2.65
30,2.65
31,2.65
32,2.65
33,2.25
34,2.65
35,2.7500000000000004
36,2.25
37,2.7500000000000004
38,2.7500000000000004
39,2.7500000000000004
40,2.25
41,2.5
42,2.5
43,2.5
44,2.5
45,2.5
46,2.5
47,2.5
48,2.5
49,2.5
50,2.5
51,2.5
52,2.5
53,2.5
54,2.5
55,2.5
56,2.5
57,2.5
58,2.5
59,2.5
60,2.5
61,2.5
62,2.5
63,2.5
64,2.5
65,2.5
66,2.25
67,2.25
68,2.25
69,3.7500000000000004
70,3.7500000000000004
71,3.7500000000000004
72,3.7500000000000004
73,4.5
74,4.75
75,4.75
76,5.500000000000001
77,5.500000000000001
78,5.500000000000001
79,5.500000000000001
80,5.500000000000001
81,5.500000000000001
82,5.500000000000001
83,5.500000000000001
84,5.500000000000001
85,5.500000000000001
86,5.500000000000001
87,5.500000000000001
88,5.500000000000001
89,5.500000000000001
90,5.500000000000001
91,5.500000000000001
92,3.5
93,3.5
94,3.5
95,3.2499999999999996
96,3.5
97,3.2499999999999996
98,3.2499999999999996
99,3.2499999999999996
100,3.2499999999999996
101,3.2499999999999996
102,3.2499999999999996
103,3.2499999999999996
104,3.2499999999999996
105,3.2499999999999996
106,3.2499999999999996
107,3.2499999999999996
108,3.2499999999999996
109,3.2499999999999996
110,3.2499999999999996
111,2.7500000000000004
112,2.7500000000000004
113,2.7500000000000004
114,2.7500000000000004
115,2.25
116,2.25
117,2.25
118,2.25
119,2.25
120,2.25
121,2.25
122,2.25
123,2.25
124,2.25
125,1.75
126,1.75
127,1.75
128,1.25
129,1.25
130,1.25
131,1.25
132,1.25
133,1.25
134,1.4
135,1.4
136,1.4
137,1.25
138,1.25
139,1.25
140,1.25
141,1.25
142,1.0
143,1.9
144,1.9
145,1.9
146,1.9
147,1.9
148,1.9
149,1.9
150,1.9
151,1.9
152,1.9
153,1.9
154,1.9
155,1.9
156,1.9
157,2.25
158,2.25
159,2.25
160,2.25
161,2.25
162,2.25
163,2.25
164,2.25
165,2.25
166,2.25
167,2.25
168,2.25
169,2.25
170,2.25
171,3.2499999999999996
172,3.2499999999999996
173,2.7500000000000004
174,2.7500000000000004
175,2.7500000000000004
176,2.7500000000000004
177,2.7500000000000004
178,2.7500000000000004
179,2.5
180,2.5
181,2.5
182,2.5
183,2.7500000000000004
184,2.7500000000000004
185,2.7500000000000004
186,2.7500000000000004
187,2.7500000000000004
188,2.7500000000000004
189,2.7500000000000004
190,2.7500000000000004
191,2.7500000000000004
192,2.7500000000000004
193,2.7500000000000004
194,3.2499999999999996
195,3.2499999999999996
196,3.2499999999999996
197,3.7500000000000004
198,3.7500000000000004
199,3.0
200,3.0
201,2.8999999999999995
202,3.2499999999999996
203,2.7500000000000004
204,3.2499999999999996
205,3.2499999999999996
206,3.2499999999999996
207,3.2499999999999996
208,3.2499999999999996
209,3.2499999999999996
210,3.2499999999999996
211,3.2499999999999996
212,3.0
213,3.0
214,3.5
215,4.0
216,3.5
217,3.7500000000000004
218,5.0
219,5.0
220,5.0
221,5.0
222,5.25
223,5.0
224,5.75
225,5.75
226,5.25
227,5.25
228,4.75
229,3.7500000000000004
230,3.2499999999999996
231,3.2499999999999996
232,2.7500000000000004
233,2.7500000000000004
234,2.7500000000000004
235,2.7500000000000004
236,2.7500000000000004
237,2.25
238,2.25
239,2.25
240,2.25
241,2.25
242,2.25
243,2.25
244,3.0
245,3.0
246,3.0
247,3.0
248,3.0
249,3.0
250,3.0
251,3.0
252,3.2499999999999996
253,3.2499999999999996
254,3.2499999999999996
255,3.2499999999999996
256,3.2499999999999996
257,2.7500000000000004
258,2.25
259,3.041653633117676
